qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	staxids	organism_name	superkingdom	kingdom	phylum	class	order	family	genus	species
contig_1104_10	SPN79293.1	25.3	483	270	22	274	731	174	590	6.54e-12	73.9	2126980.0	Brazilian cedratvirus IHUMI	N/A	N/A	N/A	N/A	N/A	N/A	Alphacedratvirus	Alphacedratvirus brasiliense
contig_1104_15	AUI39789.1	29.4	160	111	1	104	261	30	189	1.46e-17	82.4	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1104_27	BCW03412.1	34.4	122	69	4	136	256	557	668	1.5e-11	69.3	88869.0	Notamacropus rufogriseus rufogriseus	Eukaryota	Metazoa	Chordata	Mammalia	Diprotodontia	Macropodidae	Notamacropus	Notamacropus rufogriseus
contig_1104_28	QBK88329.1	29.0	221	132	10	21	240	79	275	7.05e-14	76.3	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_1104_35	AUI39789.1	35.6	118	76	0	6	123	58	175	3.88e-16	76.6	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1104_38	AYV80835.1	30.9	249	159	6	3	245	63	304	5.72e-21	93.2	2487768.0	Harvfovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Harvfovirus sp.
contig_1104_39	YP_009174619.1	34.7	150	82	4	63	211	35	169	1.27e-10	63.9	1586714.0	Yellowstone lake phycodnavirus 2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 2
contig_1104_40	YP_009174618.1	33.6	131	81	3	35	162	5	132	7.92e-11	63.5	1586714.0	Yellowstone lake phycodnavirus 2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 2
contig_1104_44	YP_009665083.1	33.8	136	59	6	27	161	15	120	6.4e-06	51.6	373996.0	Micromonas pusilla virus SP1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Prasinovirus micromonas
contig_1104_52	YP_009001498.1	27.5	233	150	5	4	234	466	681	8.95e-17	85.5	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_1104_54	AHJ40166.2	40.3	67	36	1	29	95	80	142	9.44e-07	54.3	1461100.0	Samba virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Mimivirus	Mimivirus bradfordmassiliense
contig_1104_57	WRJ69575.1	37.3	83	49	1	1	83	186	265	1.08e-10	60.8	3045048.0	Oceanusvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus sp.
contig_1104_64	ACD54816.1	25.9	197	138	3	3	192	12	207	3.04e-12	68.2	104782.0	Adineta vaga	Eukaryota	Metazoa	Rotifera	Eurotatoria	Adinetida	Adinetidae	Adineta	Adineta vaga
contig_1104_82	AUI39626.1	29.4	371	233	10	53	410	34	388	4.77e-33	131.0	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1104_90	UZT28865.1	30.0	243	161	5	12	248	8	247	2.37e-22	96.3	2809609.0	Nucleocytoviricota sp.	N/A	Bamfordvirae	Nucleocytoviricota	N/A	N/A	N/A	N/A	Nucleocytoviricota sp.
contig_1104_91	QKU35619.1	25.9	290	183	9	24	295	111	386	5.5e-13	73.6		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1104_92	QBK87745.1	32.4	278	165	11	30	297	24	288	3.88e-22	99.8	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_1104_102	QBK92036.1	37.1	116	67	4	39	150	59	172	1.93e-08	57.0	2506594.0	Pithovirus LCPAC304	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC304
contig_1104_107	QBK88329.1	29.8	225	146	6	2	224	68	282	4.62e-20	90.1	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_1104_115	QPI16816.1	26.2	195	103	9	106	275	140	318	9.75e-07	53.5	2763270.0	Virus NIOZ-UU159	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Virus NIOZ-UU159
contig_1104_120	YP_009001498.1	24.6	211	143	5	12	220	466	662	2.02e-14	76.6	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_1105_1	QJX70990.1	25.7	183	120	5	92	271	87	256	8.28e-07	53.9	1477405.0	Faustovirus	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Faustovirus
contig_1105_6	AYV84917.1	31.4	137	82	4	47	183	72	196	7.79e-09	59.7	2487771.0	Satyrvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Satyrvirus sp.
contig_1105_8	YP_009001225.1	30.8	208	128	6	18	217	71	270	2.61e-20	92.8	1450746.0	Pithovirus sibericum	N/A	N/A	N/A	N/A	N/A	N/A	Alphapithovirus	Alphapithovirus sibericum
contig_1105_11	ARF09069.1	24.3	313	212	10	3	294	16	324	5.64e-15	77.8	1977631.0	Catovirus CTV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1
contig_1105_15	QIG60073.1	34.4	180	105	6	10	185	5	175	1.18e-18	91.3	2704073.0	Dishui Lake large algae virus 1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Dishui Lake large algae virus 1
contig_1105_16	NP_203208.1	24.5	481	310	20	49	523	61	494	4.2e-16	85.1	70600.0	Epiphyas postvittana nucleopolyhedrovirus	N/A	N/A	N/A	Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	Alphabaculovirus eppostvittanae
contig_1105_22	YP_009001498.1	28.3	240	148	5	5	244	459	674	4.89e-16	82.8	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_1105_23	YP_009001498.1	24.3	280	168	8	6	285	465	700	6.31e-13	74.3	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_1106_1	WWV86857.1	35.2	108	70	0	1	108	24	131	6.85e-18	78.6	1530251.0	Picornaviridae sp.	N/A	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	N/A	Picornaviridae sp.
contig_1106_5	YP_009173542.1	38.0	213	119	5	273	482	116	318	2.61e-32	133.0	455364.0	Chrysochromulina ericina virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Chrysochromulina ericina virus
contig_1106_7	UAW00802.1	46.3	149	76	2	5	151	3	149	1.6399999999999999e-34	139.0	442302.0	Porcine picobirnavirus	N/A	Orthornavirae	Pisuviricota	Duplopiviricetes	Durnavirales	Picobirnaviridae	Orthopicobirnavirus	Porcine picobirnavirus
contig_1107_7	WZO80214.1	30.9	246	138	9	2	231	387	616	1.72e-20	94.0	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_1108_2	ARF10911.1	38.0	245	142	6	38	275	195	436	3.95e-38	146.0	1977638.0	Hokovirus HKV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1
contig_1108_3	QBK86221.1	34.5	119	66	4	4	113	605	720	1.05e-11	64.3	2506603.0	Marseillevirus LCMAC102	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC102
contig_1109_5	AYV82542.1	27.3	253	166	7	2	247	64	305	2.39e-12	69.3	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_1109_9	YP_008319572.2	23.7	604	272	25	20	537	55	555	1.25e-09	65.5	1349409.0	Pandoravirus dulcis	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus dulcis
contig_1109_17	XHR79469.1	30.0	403	241	9	10	407	6	372	6.18e-44	163.0	3057169.0	Micromonas commoda virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Micromonas commoda virus
contig_1109_20	ADB85364.1	21.3	371	254	8	3	339	13	379	6.11e-11	67.0	38705.0	Phyllostachys edulis	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Phyllostachys	Phyllostachys edulis
contig_1109_23	QKU35065.1	24.2	504	300	14	35	512	50	497	3.72e-22	103.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1109_31	AYV77869.1	39.4	99	56	2	29	124	25	122	2.15e-13	68.9	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_1109_33	QKU35065.1	26.4	542	340	12	3	527	30	529	1.0999999999999998e-54	196.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1109_35	QDY52400.1	22.9	407	245	15	116	472	147	534	1.83e-14	79.7	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1109_48	WIF15735.1	26.6	188	130	3	50	231	1	186	3.28e-10	62.8	205075.0	Candidatus Rickettsia tarasevichiae	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Candidatus Rickettsia tarasevichiae
contig_111_1	ARF12058.1	30.8	159	83	4	102	233	136	294	1.2e-09	61.6	1977640.0	Klosneuvirus KNV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1
contig_111_3	WZO86567.1	29.0	372	241	8	6	364	72	433	2.54e-36	142.0	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_111_4	YP_009483770.1	33.6	152	84	4	1	150	45	181	1.43e-17	79.3	2107709.0	Pandoravirus quercus	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus quercus
contig_111_5	AUF82577.1	50.0	146	71	1	13	158	83	226	1.51e-32	119.0	2060617.0	Tetraselmis virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus kaneohense
contig_1110_6	ADB85364.1	28.5	235	153	6	3	230	13	239	1.4e-13	75.5	38705.0	Phyllostachys edulis	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Phyllostachys	Phyllostachys edulis
contig_1110_15	YP_009119842.1	33.2	268	157	11	43	293	50	312	1.8299999999999997e-23	104.0	1605721.0	Pandoravirus inopinatum	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus inopinatum
contig_1111_1	WZO75354.1	28.1	135	93	2	1	135	212	342	1.26e-12	69.7	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_1111_6	WZO75354.1	27.8	360	236	7	2	357	3	342	2.0900000000000002e-36	141.0	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_1111_11	WZO75354.1	27.7	224	142	5	2	221	3	210	3.92e-15	77.0	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_1112_11	QKU34519.1	32.7	159	76	6	18	164	7	146	1.2e-15	73.2		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1112_17	AYV82736.1	40.9	391	216	8	15	403	11	388	3.06e-88	276.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_1113_3	YP_008438720.1	26.7	206	132	5	1	202	259	449	3.46e-11	66.2	1349410.0	Pandoravirus salinus	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus salinus
contig_1113_9	QDY52265.1	40.6	101	49	1	2	102	24	113	2.17e-17	79.3	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1113_10	AYV82314.1	27.9	172	124	0	1	172	177	348	2.11e-19	88.2	2487769.0	Homavirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Homavirus sp.
contig_1115_6	AUI39789.1	35.7	112	72	0	97	208	26	137	5.38e-17	79.3	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1116_6	QBK93463.1	25.4	173	92	5	204	360	63	214	3.17e-09	61.2	2506597.0	Pithovirus LCPAC404	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC404
contig_1116_16	AYV81995.1	26.3	384	234	9	52	431	1539	1877	1.12e-30	129.0	2487769.0	Homavirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Homavirus sp.
contig_1116_17	ARF09096.1	28.9	173	115	2	32	202	235	401	9.57e-11	64.7	1977631.0	Catovirus CTV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1
contig_1116_26	ABB29305.1	30.0	307	197	10	9	308	13	308	4.83e-24	104.0	4577.0	Zea mays	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Zea	Zea mays
contig_1116_39	QBK86872.1	51.6	543	244	7	3	531	8	545	1.95e-183	530.0	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_1116_41	XDO02362.1	24.1	323	218	10	140	438	108	427	4.01e-12	72.4	3240092.0	Florenciella sp. virus SA2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Florenciella sp. virus SA2
contig_1116_43	ATZ80629.1	59.4	443	177	3	6	446	8	449	4.91e-186	529.0	2024608.0	Bodo saltans virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense
contig_1116_45	QKU35804.1	26.9	283	195	6	8	281	75	354	1.05e-28	119.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1116_46	YP_009665084.1	30.4	158	109	1	13	170	2	158	1.24e-13	71.2	373996.0	Micromonas pusilla virus SP1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Prasinovirus micromonas
contig_1116_50	QFG74701.1	27.4	387	243	13	22	378	21	399	7.43e-35	136.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1116_56	QFG73691.1	33.3	123	72	2	186	300	63	183	2.81e-07	56.2	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1116_57	QBK93463.1	32.3	99	65	2	53	150	118	215	5.92e-09	57.8	2506597.0	Pithovirus LCPAC404	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC404
contig_1116_58	AYV78583.1	24.5	151	105	4	3	149	2	147	9.9e-06	47.4	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_1117_11	AYV81646.1	52.7	349	156	4	60	405	18	360	2.54e-119	354.0	2487768.0	Harvfovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Harvfovirus sp.
contig_1117_12	AYV83017.1	41.0	229	131	2	14	238	46	274	2.1999999999999997e-42	148.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_1117_23	BBI30359.1	37.3	475	246	12	20	470	7	453	4.3e-85	272.0	3114988.0	Acanthamoeba castellanii medusavirus J1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	N/A	Mamonoviridae	Medusavirus	Medusavirus medusae
contig_1117_48	YP_008319895.1	40.6	106	61	2	15	119	61	165	4.28e-14	70.9	1349409.0	Pandoravirus dulcis	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus dulcis
contig_1117_55	QBK88329.1	28.1	228	138	9	9	235	73	275	8.39e-11	67.0	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_1118_1	AYV75146.1	24.7	336	217	7	74	394	86	400	1.86e-10	67.4	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_1118_4	WZO85486.1	38.0	92	49	3	3	94	590	673	2.05e-09	57.0	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_1118_5	AYV82542.1	32.8	247	157	4	2	241	62	306	6.33e-30	117.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_1118_11	AUI39789.1	46.2	199	104	2	85	283	1	196	1.57e-51	171.0	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1119_2	QPI16506.1	56.5	92	40	0	7	98	6	97	1.66e-32	112.0	2763269.0	Virus NIOZ-UU157	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Virus NIOZ-UU157
contig_1119_11	YP_009481382.1	31.3	448	256	9	10	435	46	463	1.16e-49	179.0	2107707.0	Pandoravirus macleodensis	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus macleodensis
contig_1119_19	QFG74367.1	23.7	262	169	6	1	252	1	241	3.52e-09	60.8	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1119_20	YP_009430141.1	40.5	333	173	7	5	326	41	359	1.43e-49	182.0	1349410.0	Pandoravirus salinus	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus salinus
contig_1119_36	QFG74015.1	28.4	148	76	4	339	486	156	273	5.24e-06	54.7	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1121_1	ARF08270.1	23.4	499	321	15	159	654	25	465	9.69e-23	108.0	1977631.0	Catovirus CTV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1
contig_1121_6	AYV81860.1	34.4	648	391	13	32	675	6	623	2.5899999999999997e-106	339.0	2487768.0	Harvfovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Harvfovirus sp.
contig_1121_8	QDY51705.1	28.5	534	319	13	5	494	9	523	2.8699999999999997e-54	194.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1122_1	QOI90522.1	37.3	544	274	8	2	539	94	576	7.420000000000001e-110	344.0	455367.0	Pyramimonas orientalis virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Heliosvirus	Heliosvirus raunefjordenense
contig_1122_5	AUI39789.1	38.0	192	117	2	88	278	1	191	1.57e-34	127.0	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1122_7	ARF11114.1	27.9	240	161	5	10	249	9	236	1.24e-15	82.4	1977638.0	Hokovirus HKV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1
contig_1122_11	BBI30181.1	31.0	216	128	8	3	212	6	206	3.21e-19	85.5	3114988.0	Acanthamoeba castellanii medusavirus J1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	N/A	Mamonoviridae	Medusavirus	Medusavirus medusae
contig_1122_17	ARF12578.1	34.9	63	41	0	6	68	5	67	1.12e-06	46.2	1977640.0	Klosneuvirus KNV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1
contig_1122_19	AYV85758.1	36.0	114	68	2	166	276	4	115	9.63e-11	63.9	2487771.0	Satyrvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Satyrvirus sp.
contig_1123_6	YP_009120775.1	35.4	229	105	6	2	188	9	236	1.32e-35	135.0	1605721.0	Pandoravirus inopinatum	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus inopinatum
contig_1123_7	BCU03236.1	34.2	272	168	7	219	480	548	818	4.5400000000000005e-32	134.0	2823154.0	Pandoravirus japonicus	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus japonicus
contig_1123_15	YP_009001498.1	36.9	236	131	7	6	235	466	689	2.13e-28	116.0	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_1123_19	ARF09021.1	27.8	284	154	12	152	400	51	318	1.61e-07	57.4	1977631.0	Catovirus CTV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1
contig_1123_23	ADA61015.1	35.4	189	107	7	3	190	31	205	2.91e-19	85.5	137758.0	Cassava brown streak virus	N/A	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Ipomovirus	Ipomovirus brunusmanihotis
contig_1123_24	UCC42525.1	23.2	366	216	16	45	385	12	337	2.8e-12	72.4	51313.0	Helicoverpa armigera nucleopolyhedrovirus	N/A	N/A	N/A	Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	Alphabaculovirus helarmigerae
contig_1123_34	YP_009001225.1	27.1	218	149	4	5	214	62	277	1.55e-19	90.5	1450746.0	Pithovirus sibericum	N/A	N/A	N/A	N/A	N/A	N/A	Alphapithovirus	Alphapithovirus sibericum
contig_1123_41	AYV75637.1	31.4	118	72	4	36	144	57	174	5.01e-08	53.1	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_1124_12	QBK89562.1	24.3	284	188	7	1	266	1	275	2.8e-12	69.3	2506585.0	Pithovirus LCPAC001	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC001
contig_1124_15	AYV84625.1	37.3	153	90	2	7	159	35	181	6.98e-23	107.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_1124_24	AYV82542.1	29.8	245	168	3	9	252	65	306	2.68e-27	110.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_1124_36	ATZ80771.1	28.6	140	89	4	54	183	59	197	3.9e-06	50.8	2024608.0	Bodo saltans virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense
contig_1125_5	UUT40483.1	55.4	184	80	2	11	193	7	189	7.71e-57	181.0	2971331.0	carnivorous sponge associated iridovirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	N/A	carnivorous sponge associated iridovirus
contig_1125_9	ARF11847.1	30.3	122	82	3	187	306	5	125	9.63e-06	48.1	1977640.0	Klosneuvirus KNV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1
contig_1125_10	CAE02706.1	26.9	432	268	8	3	389	35	463	2.4500000000000002e-32	130.0	4952.0	Yarrowia lipolytica	Eukaryota	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	N/A	Yarrowia	Yarrowia lipolytica
contig_1125_22	AYV81129.1	25.8	306	147	9	241	510	126	387	1.55e-10	68.2	2487768.0	Harvfovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Harvfovirus sp.
contig_1125_26	WRJ70043.1	35.5	172	107	1	41	212	34	201	1.39e-26	109.0	3045048.0	Oceanusvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus sp.
