qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	staxids	organism_name	superkingdom	kingdom	phylum	class	order	family	genus	species	contig_id
contig_793_9	AMZ03137.1	48.6	105	52	2	50	153	45	148	2.18e-26	100.0	1835008.0	Mimivirus Bombay		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Mimivirus	Mimivirus bradfordmassiliense	contig_793
contig_934_4	QDY52400.1	25.3	434	282	15	65	469	98	518	2.68e-26	115.0	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_934
contig_76_14	WZO76198.1	44.4	124	56	1	2	112	170	293	2.95e-26	102.0	2809302.0	Chlorovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.	contig_76
contig_1043_9	BCS83197.1	29.3	283	179	7	280	554	4	273	5.470000000000001e-26	112.0	2811091.0	Cotonvirus japonicus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Cotonvirus	Cotonvirus japonicum	contig_1043
contig_12_12	WQM86917.1	48.1	129	59	4	2	122	4	132	5.69e-26	105.0	3109969.0	Marseillevirus sp. 'cajuinensis'		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	Marseillevirus	Marseillevirus sp. 'cajuinensis'	contig_12
contig_478_4	AYV77843.1	44.6	130	72	0	4	133	26	155	5.78e-26	117.0	2487765.0	Edafosvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Edafosvirus sp.	contig_478
contig_1009_4	QBK86221.1	28.5	333	214	8	262	577	122	447	7.050000000000001e-26	116.0	2506603.0	Marseillevirus LCMAC102		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC102	contig_1009
contig_1041_11	AYV78471.1	29.4	425	225	15	48	460	107	468	7.72e-26	113.0	2487765.0	Edafosvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Edafosvirus sp.	contig_1041
contig_974_3	BCT22789.1	42.3	130	75	0	183	312	8	137	8.01e-26	103.0	1653087.0	Carp edema virus		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae		Carp edema virus	contig_974
contig_952_8	ADX06521.1	32.4	204	122	5	25	220	106	301	1.05e-25	105.0	938083.0	Organic Lake phycodnavirus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae		Organic Lake phycodnavirus	contig_952
contig_375_10	WBF70937.1	23.9	418	300	7	34	440	7	417	1.21e-25	112.0	3017316.0	Megavirus caiporensis		Bamfordvirae	Nucleocytoviricota	Megaviricetes				Megavirus caiporensis	contig_375
contig_504_5	AUI40168.1	57.3	103	41	2	34	136	22	121	1.33e-25	109.0	47929.0	macacine betaherpesvirus 3		Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3	contig_504
contig_239_4	AYV82542.1	27.9	244	168	5	3	240	65	306	1.37e-25	105.0	2487770.0	Hyperionvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Hyperionvirus sp.	contig_239
contig_712_3	YP_009001498.1	31.6	206	125	3	27	232	1224	1413	1.51e-25	109.0	62099.0	Alphaentomopoxvirus acuprea		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea	contig_712
contig_766_1	ARF10911.1	25.7	420	266	13	18	423	210	597	1.61e-25	115.0	1977638.0	Hokovirus HKV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1	contig_766
contig_916_3	QFG74185.1	24.9	357	249	10	2	349	57	403	2.39e-25	111.0	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_916
contig_1157_18	UIB20846.1	37.2	148	89	3	1	147	2	146	3.06e-25	98.2	2905229.0	Cricket iridovirus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae		Cricket iridovirus	contig_1157
contig_198_5	AUI39626.1	31.7	271	162	8	39	302	34	288	3.53e-25	108.0	47929.0	macacine betaherpesvirus 3		Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3	contig_198
contig_633_2	AYV75407.1	41.3	121	71	0	24	144	17	137	3.97e-25	97.4	2487775.0	Terrestrivirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Terrestrivirus sp.	contig_633
contig_475_10	ARF12058.1	24.3	440	272	13	128	538	54	461	6.61e-25	111.0	1977640.0	Klosneuvirus KNV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1	contig_475
contig_947_14	AYV76018.1	23.8	369	232	6	1	334	29	383	6.94e-25	109.0	2487775.0	Terrestrivirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Terrestrivirus sp.	contig_947
contig_755_5	QDY52220.1	28.6	213	152	0	363	575	341	553	7.8e-25	112.0	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_755
contig_211_7	AYV80835.1	32.1	249	160	7	10	256	63	304	1.06e-24	103.0	2487768.0	Harvfovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Harvfovirus sp.	contig_211
contig_867_6	ATZ81087.1	33.3	225	104	9	107	318	22	213	1.2099999999999999e-24	106.0	2024608.0	Bodo saltans virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense	contig_867
contig_12_1	CAK7597329.1	35.0	180	99	4	7	170	9	186	1.29e-24	105.0	3072188.0	Catovirus sp. 'naegleriensis'		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus sp. 'naegleriensis'	contig_12
contig_460_3	UYE94103.1	32.0	256	153	8	46	286	46	295	1.51e-24	104.0	251749.0	Phaeocystis globosa virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prymnesiovirus	Phaeocystis globosa virus	contig_460
contig_863_11	AII17176.1	30.7	218	139	4	334	545	308	519	1.5299999999999999e-24	111.0	1474867.0	Aureococcus anophagefferens virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	Kratosvirus	Kratosvirus quantuckense	contig_863
contig_114_14	AYV84625.1	42.2	128	74	0	7	134	35	162	1.85e-24	112.0	2487770.0	Hyperionvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Hyperionvirus sp.	contig_114
contig_44_11	QFG73671.1	37.8	172	95	4	12	177	2	167	1.91e-24	102.0	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_44
contig_933_11	CAE52609.1	36.8	155	90	5	3	152	11	162	2.74e-24	96.7	10263.0	Fowlpox virus isolate HP-438/Munich		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Avipoxvirus fowlpox	contig_933
contig_22_3	AYV85236.1	41.6	113	62	2	10	121	4	113	2.76e-24	94.4	2487771.0	Satyrvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Satyrvirus sp.	contig_22
contig_1061_31	AUI39789.1	32.3	192	128	2	114	305	8	197	2.76e-24	101.0	47929.0	macacine betaherpesvirus 3		Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3	contig_1061
contig_689_8	QBK87125.1	32.2	236	145	6	5	236	7	231	2.8099999999999998e-24	102.0	2506605.0	Marseillevirus LCMAC201		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC201	contig_689
contig_579_3	WZO86567.1	25.8	415	274	12	10	403	73	474	2.88e-24	108.0	2809302.0	Chlorovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.	contig_579
contig_954_3	AYV80835.1	29.1	254	166	6	5	256	63	304	2.98e-24	102.0	2487768.0	Harvfovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Harvfovirus sp.	contig_954
contig_90_2	QBK86799.1	35.2	304	177	8	4	294	5	301	3.77e-24	106.0	2506604.0	Marseillevirus LCMAC103		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC103	contig_90
contig_1132_7	WZO86567.1	28.4	370	235	10	4	362	75	425	5.8999999999999995e-24	107.0	2809302.0	Chlorovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.	contig_1132
contig_83_2	YP_009001498.1	30.3	231	141	5	9	233	465	681	6.2299999999999996e-24	106.0	62099.0	Alphaentomopoxvirus acuprea		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea	contig_83
contig_125_6	ARF12516.1	26.3	430	283	12	9	417	14	430	6.45e-24	107.0	1977640.0	Klosneuvirus KNV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1	contig_125
contig_366_2	XHH73056.1	33.9	177	115	2	8	182	133	309	6.98e-24	102.0	3433150.0	Velanvirus brisbanense		Heunggongvirae	Uroviricota	Caudoviricetes	Magrovirales	Krittikaviridae	Velanvirus	Velanvirus brisbanense	contig_366
contig_933_14	QDY52390.1	25.1	343	237	9	11	344	170	501	7.11e-24	106.0	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_933
contig_191_2	UZT29310.1	35.3	184	99	3	361	538	82	251	9.27e-24	105.0	2809609.0	Nucleocytoviricota sp.		Bamfordvirae	Nucleocytoviricota					Nucleocytoviricota sp.	contig_191
contig_11_2	QFG74154.1	35.5	186	97	6	42	227	37	199	1.0000000000000001e-23	97.8	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_11
contig_353_1	QBK88329.1	30.8	221	136	5	274	490	68	275	1.15e-23	104.0	2506606.0	Marseillevirus LCMAC202		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC202	contig_353
contig_567_1	QKF94158.1	32.7	263	118	8	191	399	30	287	1.15e-23	110.0	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_567
contig_509_5	QBK87125.1	34.6	179	114	3	17	194	55	231	1.42e-23	99.0	2506605.0	Marseillevirus LCMAC201		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC201	contig_509
contig_298_3	YP_010775958.1	31.4	169	115	1	24	192	6	173	1.47e-23	97.8	1842663.0	Powai lake megavirus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Megavirus	Megavirus powaiense	contig_298
contig_874_6	YP_003358229.2	36.2	138	88	0	3	140	1	138	1.73e-23	93.2	150286.0	Anguillid herpesvirus 1		Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Alloherpesviridae	Cyvirus	Cyvirus anguillidallo1	contig_874
contig_684_17	QBK88329.1	29.1	244	145	10	5	243	69	289	1.81e-23	99.8	2506606.0	Marseillevirus LCMAC202		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC202	contig_684
contig_1086_25	YP_009001498.1	29.7	212	134	3	1	212	465	661	2.0100000000000003e-23	103.0	62099.0	Alphaentomopoxvirus acuprea		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea	contig_1086
contig_92_15	AUI39789.1	39.2	143	85	2	1	142	57	198	2.08e-23	94.0	47929.0	macacine betaherpesvirus 3		Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3	contig_92
contig_366_18	AYV80380.1	33.1	181	116	2	209	389	193	368	2.28e-23	105.0	2487768.0	Harvfovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Harvfovirus sp.	contig_366
contig_684_6	QDY52085.1	35.2	159	96	1	4	155	166	324	2.55e-23	97.1	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_684
contig_1103_8	QDY52220.1	33.0	221	134	5	5	218	338	551	2.79e-23	102.0	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_1103
contig_636_2	ARF08270.1	23.9	456	301	11	252	705	35	446	3.0199999999999995e-23	109.0	1977631.0	Catovirus CTV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1	contig_636
contig_227_6	AZL89955.1	55.7	88	38	1	263	350	62	148	3.11e-23	97.8	2496520.0	Megavirus baoshan		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Megavirus	Megavirus baoshanense	contig_227
contig_1157_8	ARF10911.1	30.6	222	145	5	251	464	224	444	3.33e-23	107.0	1977638.0	Hokovirus HKV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1	contig_1157
contig_904_5	AEX61810.1	38.2	157	92	2	11	165	129	282	3.49e-23	102.0	1128135.0	Megavirus courdo7		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Megavirus	Megavirus courdo7	contig_904
contig_143_1	BFL61242.1	28.0	236	155	5	22	255	361	583	3.98e-23	102.0	3138182.0	Moumouvirus sp. 'lavasanguinem'		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Moumouvirus	Moumouvirus sp. 'lavasanguinem'	contig_143
contig_72_9	QDY52327.1	28.8	264	171	6	6	259	15	271	4.07e-23	99.8	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_72
contig_68_17	QDH91349.1	33.8	219	132	5	247	453	11	228	5.14e-23	103.0	1955170.0	Partitiviridae sp.		Orthornavirae	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae		Partitiviridae sp.	contig_68
contig_610_2	QKF94107.1	21.4	798	474	26	6	674	6	779	5.73e-23	108.0	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_610
contig_659_1	AYV78352.1	31.8	198	128	3	102	292	313	510	8.569999999999999e-23	101.0	2487765.0	Edafosvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Edafosvirus sp.	contig_659
contig_269_17	QKF94735.1	28.1	260	168	9	1	247	79	332	8.699999999999999e-23	101.0	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_269
contig_615_6	YP_003970059.1	29.3	242	166	3	74	315	192	428	9.83e-23	102.0	693272.0	Cafeteria roenbergensis virus BV-PW1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Rheavirus	Rheavirus sinusmexicani	contig_615
contig_414_1	YP_009174927.1	33.8	240	109	14	66	292	25	227	1.1e-22	99.4	1586713.0	Yellowstone lake phycodnavirus 1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 1	contig_414
contig_526_11	QIH04859.1	29.1	247	170	3	4	248	49	292	1.44e-22	97.4	2713452.0	Dasineura jujubifolia toursvirus 2a		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Ascoviridae	Toursvirus	Dasineura jujubifolia toursvirus 2a	contig_526
contig_276_7	YP_009001498.1	28.1	221	144	4	3	221	466	673	1.47e-22	100.0	62099.0	Alphaentomopoxvirus acuprea		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea	contig_276
contig_1020_1	WZO85486.1	30.4	194	108	1	75	241	469	662	1.88e-22	100.0	2809302.0	Chlorovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.	contig_1020
contig_635_2	QIG59925.1	47.1	104	53	2	13	114	98	201	1.96e-22	91.3	2704072.0	Dishui Lake phycodnavirus 4		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae		Dishui Lake phycodnavirus 4	contig_635
contig_259_4	QDY52220.1	32.9	228	135	7	4	225	338	553	2.39e-22	100.0	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_259
contig_337_2	QBK85234.1	30.4	270	159	10	22	287	47	291	2.39e-22	97.8	2506607.0	Iridovirus LCIVAC01		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae		Iridovirus LCIVAC01	contig_337
contig_580_4	YP_009001498.1	30.5	197	119	3	2	197	464	643	2.84e-22	99.4	62099.0	Alphaentomopoxvirus acuprea		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea	contig_580
contig_1000_4	YP_009001498.1	33.0	197	116	4	114	308	482	664	3.5700000000000003e-22	102.0	62099.0	Alphaentomopoxvirus acuprea		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea	contig_1000
contig_420_9	ATZ80629.1	40.7	108	63	1	1	107	344	451	3.78e-22	93.2	2024608.0	Bodo saltans virus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense	contig_420
contig_940_10	QKF93968.1	32.5	154	103	1	27	180	15	167	4.75e-22	95.5	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_940
contig_898_3	AYV80843.1	43.0	151	75	4	4	149	21	165	4.97e-22	92.0	2487768.0	Harvfovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Harvfovirus sp.	contig_898
contig_608_6	QBK88209.1	33.9	236	130	9	56	276	434	658	6.11e-22	99.4	2506606.0	Marseillevirus LCMAC202		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC202	contig_608
contig_38_9	QDY52220.1	30.1	216	148	3	359	573	338	551	6.21e-22	103.0	2596887.0	Mimiviridae sp. ChoanoV1		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae		Mimiviridae sp. ChoanoV1	contig_38
contig_864_3	YP_009448872.1	41.9	148	73	7	5	142	218	362	6.55e-22	94.4	2023057.0	Orpheovirus IHUMI-LCC2		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Orpheoviridae	Alphaorpheovirus	Alphaorpheovirus massiliense	contig_864
contig_351_4	WZO87318.1	27.9	269	189	4	11	278	68	332	7.84e-22	99.4	2809302.0	Chlorovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.	contig_351
contig_836_2	QFG74176.1	37.3	201	105	8	18	214	147	330	9.6e-22	95.9	1737588.0	Megaviridae environmental sample		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Megaviridae environmental sample	contig_836
contig_755_4	QBK88329.1	31.2	202	132	3	346	547	80	274	1.1200000000000002e-21	99.4	2506606.0	Marseillevirus LCMAC202		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC202	contig_755
contig_1131_5	AYV82339.1	27.0	341	219	12	22	354	255	573	1.57e-21	99.8	2487769.0	Homavirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Homavirus sp.	contig_1131
contig_499_1	WZO84605.1	32.0	147	80	1	40	166	241	387	1.72e-21	93.2	2809302.0	Chlorovirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.	contig_499
contig_98_3	QBK86945.1	41.4	116	67	1	2	116	3	118	1.76e-21	89.7	2506604.0	Marseillevirus LCMAC103		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC103	contig_98
contig_904_13	QBK86976.1	39.5	190	103	6	28	206	5	193	1.9600000000000007e-21	97.1	2506604.0	Marseillevirus LCMAC103		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC103	contig_904
contig_1103_7	QBK88329.1	31.8	236	140	9	2	235	68	284	2.0200000000000003e-21	95.1	2506606.0	Marseillevirus LCMAC202		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC202	contig_1103
contig_274_1	YP_009001498.1	30.9	223	137	6	5	224	464	672	2.4900000000000004e-21	98.2	62099.0	Alphaentomopoxvirus acuprea		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea	contig_274
contig_685_4	QBK86013.1	29.8	248	147	8	387	614	17	257	2.5900000000000007e-21	102.0	2506602.0	Marseillevirus LCMAC101		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC101	contig_685
contig_132_8	QBK87243.1	29.8	242	153	5	357	585	68	305	2.7200000000000002e-21	102.0	2506605.0	Marseillevirus LCMAC201		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC201	contig_132
contig_444_3	ADX06602.1	37.3	169	102	3	6	173	363	528	2.9100000000000002e-21	95.5	938083.0	Organic Lake phycodnavirus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae		Organic Lake phycodnavirus	contig_444
contig_973_4	ADX06521.1	29.7	202	118	3	18	208	101	289	3.01e-21	94.4	938083.0	Organic Lake phycodnavirus		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae		Organic Lake phycodnavirus	contig_973
contig_593_9	QBK88314.1	43.4	83	46	1	35	116	2	84	3.45e-21	84.0	2506606.0	Marseillevirus LCMAC202		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC202	contig_593
contig_480_3	QMV28568.1	38.1	181	79	6	15	164	33	211	3.670000000000001e-21	89.4	10280.0	Molluscum contagiosum virus subtype 1		Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Molluscipoxvirus	Molluscipoxvirus molluscum	contig_480
contig_18_11	QKF94727.1	28.5	207	126	6	9	209	39	229	3.69e-21	92.4	3070911.0	Fadolivirus FV1/VV64		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	contig_18
contig_67_4	AYV78344.1	27.6	268	181	7	331	595	374	631	4.21e-21	102.0	2487765.0	Edafosvirus sp.		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Edafosvirus sp.	contig_67
contig_1041_21	QBK88329.1	32.8	204	122	6	2	201	69	261	4.65e-21	92.8	2506606.0	Marseillevirus LCMAC202		Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae		Marseillevirus LCMAC202	contig_1041
