qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	staxids	organism_name	superkingdom	kingdom	phylum	class	order	family	genus	species
contig_1142_56	QDH89688.1	41.1	95	55	1	50	144	1	94	9.4e-13	68.6	2587224.0	Mitovirus sp.	N/A	Orthornavirae	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	Mitovirus sp.
contig_1142_58	YP_009174129.1	30.2	338	209	10	32	351	3	331	1.08e-28	117.0	1586712.0	Yellowstone lake mimivirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Yellowstone lake mimivirus
contig_1142_70	QBK88176.1	34.2	590	288	16	3	524	1	558	3.36e-78	259.0	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_1142_71	QBK86799.1	44.0	425	232	6	3	425	4	424	1.6200000000000001e-109	344.0	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_1142_75	QBK88329.1	33.3	222	131	9	2	221	69	275	1.34e-17	85.5	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_1142_77	QDY52036.1	23.9	472	294	10	316	787	427	833	1.15e-19	99.8	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1145_6	AYV82542.1	31.7	246	161	4	2	242	62	305	7.98e-23	98.2	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_1147_6	QBK88182.1	32.1	1261	721	27	83	1335	62	1195	3.02e-175	556.0	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_1148_13	ARF12652.1	39.7	78	46	1	1	78	50	126	1.66e-07	52.4	1977640.0	Klosneuvirus KNV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1
contig_1148_14	QBK92036.1	29.3	140	85	6	5	133	20	156	1.43e-07	54.7	2506594.0	Pithovirus LCPAC304	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC304
contig_1148_17	WRJ69575.1	49.1	57	29	0	27	83	209	265	4.07e-10	59.3	3045048.0	Oceanusvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus sp.
contig_1149_1	QBK91883.1	36.6	161	95	1	1	154	1	161	1.44e-24	100.0	2506594.0	Pithovirus LCPAC304	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC304
contig_1149_5	ABY48135.1	27.2	629	345	25	1	560	48	632	9.769999999999999e-24	111.0	3880.0	Medicago truncatula	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago truncatula
contig_1149_6	QDY52462.1	32.0	369	230	11	28	385	9	367	3.46e-46	169.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1149_15	UUT40517.1	34.2	152	96	1	16	163	182	333	1.3900000000000001e-21	92.8	2971331.0	carnivorous sponge associated iridovirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	N/A	carnivorous sponge associated iridovirus
contig_1151_2	QFG73671.1	34.5	377	225	8	14	382	6	368	2.4e-58	197.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1151_5	QFG74050.1	32.6	341	188	7	63	398	432	735	7.36e-42	160.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1151_10	XDO02062.1	32.5	335	209	10	4	333	6	328	9.8e-44	163.0	3240092.0	Florenciella sp. virus SA2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Florenciella sp. virus SA2
contig_1151_11	QDY52400.1	24.3	411	274	15	92	479	140	536	2.39e-13	76.3	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1151_13	AYV83542.1	33.5	463	279	11	81	525	39	490	2.09e-61	227.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_1151_20	WZO87657.1	42.5	334	184	2	2	329	24	355	1.04e-84	263.0	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_1151_27	YP_001426036.1	22.7	220	153	9	41	250	210	422	4.7e-08	58.2	399781.0	Paramecium bursaria Chlorella virus FR483	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus conductrix
contig_1151_28	WGU26824.1	32.4	349	233	3	22	368	51	398	2.1799999999999998e-61	208.0	4568.0	Triticum monococcum	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum	Triticum monococcum
contig_1151_34	WBF71015.1	42.9	112	61	2	57	166	38	148	1.9600000000000002e-26	101.0	3017316.0	Megavirus caiporensis	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	N/A	N/A	N/A	Megavirus caiporensis
contig_1151_37	CAD21956.1	37.6	117	72	1	1	116	159	275	2.87e-20	86.3	2847087.0	GB virus-B	N/A	Orthornavirae	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Hepacivirus	Hepacivirus platyrrhini
contig_1151_40	AAK84478.1	38.3	81	48	1	120	198	221	301	8.57e-06	51.6	4081.0	Solanum lycopersicum	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum lycopersicum
contig_1151_41	QKU35619.1	46.7	349	178	3	7	349	95	441	4.1200000000000005e-103	313.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1151_48	AYV76580.1	32.4	259	159	8	16	266	8	258	5.63e-32	122.0	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_1152_35	QBK90599.1	31.0	145	86	3	64	195	7	150	1.44e-10	64.3	2506589.0	Pithovirus LCPAC104	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC104
contig_1153_5	APU88854.1	32.4	376	240	8	406	775	289	656	7.070000000000001e-51	196.0	1924548.0	Virus Rctr197k	N/A	Heunggongvirae	Uroviricota	Caudoviricetes	N/A	N/A	N/A	Virus Rctr197k
contig_1153_6	AUF82193.1	22.8	307	166	9	153	426	329	597	6.57e-08	58.9	2060617.0	Tetraselmis virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus kaneohense
contig_1153_18	QBK88055.1	25.1	259	154	10	1	227	8	258	1.15e-09	61.2	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_1154_3	YP_009001225.1	30.8	195	126	4	23	209	75	268	2.4300000000000003e-21	96.7	1450746.0	Pithovirus sibericum	N/A	N/A	N/A	N/A	N/A	N/A	Alphapithovirus	Alphapithovirus sibericum
contig_1154_5	YP_009174129.1	31.1	347	218	11	39	375	3	338	7.98e-37	139.0	1586712.0	Yellowstone lake mimivirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Yellowstone lake mimivirus
contig_1154_7	YP_001427177.1	34.7	481	270	7	1	448	1	470	1.2e-78	266.0	411359.0	Acanthocystis turfacea chlorella virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus heliozoae
contig_1156_63	AUI39626.1	30.6	330	206	8	45	360	34	354	2.34e-36	140.0	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1156_64	ARF09407.1	30.0	140	94	2	172	311	148	283	1.05e-13	74.7	1977633.0	Indivirus ILV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1
contig_1158_1	AGE53021.1	23.5	332	179	11	160	485	146	408	1.61e-08	61.2	1278251.0	Paramecium bursaria Chlorella virus CZ-2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Paramecium bursaria Chlorella virus CZ-2
contig_1158_10	AWA44806.1	27.3	278	174	11	6	265	362	629	1.09e-13	74.7	4547.0	Saccharum officinarum	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum officinarum
contig_1158_19	ADX06657.1	32.2	202	124	5	8	202	75	270	4.4300000000000005e-21	96.3	938083.0	Organic Lake phycodnavirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Organic Lake phycodnavirus
contig_1158_24	QDY52023.1	33.7	184	110	6	16	188	6	188	1.63e-12	71.2	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1158_26	QBK85775.1	32.0	487	252	7	12	425	2	482	2.5e-74	244.0	2506602.0	Marseillevirus LCMAC101	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC101
contig_1158_40	AUI39789.1	34.0	97	59	2	1	95	102	195	8.09e-10	56.6	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1158_43	QBK87243.1	26.6	241	160	6	135	361	65	302	1.02e-16	85.9	2506605.0	Marseillevirus LCMAC201	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC201
contig_1158_48	YP_009449147.1	33.3	351	198	12	51	376	35	374	3.74e-50	176.0	2023057.0	Orpheovirus IHUMI-LCC2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Orpheoviridae	Alphaorpheovirus	Alphaorpheovirus massiliense
contig_1158_51	AUF82577.1	43.5	161	81	3	4	161	82	235	5.18e-29	110.0	2060617.0	Tetraselmis virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus kaneohense
contig_1158_53	AAL47009.1	29.0	403	266	8	1	385	11	411	9.56e-38	146.0	6183.0	Schistosoma mansoni	Eukaryota	Metazoa	Platyhelminthes	Trematoda	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma mansoni
contig_1158_56	QBK88182.1	26.9	212	138	7	2	198	953	1162	3.13e-12	69.3	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_1158_57	QBK88182.1	23.6	614	417	23	94	676	253	845	3.1499999999999995e-23	110.0	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_1158_58	QBK87874.1	35.5	459	278	8	12	464	2	448	3.8199999999999997e-91	288.0	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_1158_59	QDY52136.1	35.4	328	190	6	6	325	431	744	1.82e-55	196.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1158_60	QDY52052.1	30.5	190	122	5	2	185	3	188	1.94e-22	97.8	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1158_61	QDY52049.1	30.5	629	304	14	1	512	1	613	6.62e-69	235.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1158_62	QBK86799.1	36.6	426	251	7	6	418	4	423	2.46e-78	261.0	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_1158_65	QBK89352.1	42.7	227	104	2	2	228	1	201	2.68e-51	169.0	2506609.0	Mimivirus LCMiAC02	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC02
contig_1158_71	QBK87449.1	30.0	223	153	3	61	282	82	302	1.31e-28	114.0	2506605.0	Marseillevirus LCMAC201	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC201
contig_1158_81	AGE53021.1	23.5	332	179	11	160	485	146	408	1.61e-08	61.2	1278251.0	Paramecium bursaria Chlorella virus CZ-2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Paramecium bursaria Chlorella virus CZ-2
contig_116_4	YP_009481386.1	34.2	199	113	7	17	202	414	607	2.54e-17	84.0	2107707.0	Pandoravirus macleodensis	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus macleodensis
contig_1162_12	QFG74328.1	36.8	296	174	6	31	320	20	308	1.63e-40	153.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1162_17	AII17161.1	23.0	256	142	7	21	248	5	233	1.23e-06	52.0	1474867.0	Aureococcus anophagefferens virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	Kratosvirus	Kratosvirus quantuckense
contig_1162_19	YP_004062114.1	36.8	155	94	3	262	416	61	211	2.85e-26	110.0	880161.0	Micromonas sp. RCC1109 virus MpV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Micromonas sp. RCC1109 virus MpV1
contig_1162_23	WBR14829.1	33.0	200	106	8	13	204	17	196	3.58e-12	67.0	3019033.0	Pandoravirus kuranda	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus kuranda
contig_1162_26	ARF09675.1	34.3	242	155	3	47	287	32	270	3.93e-29	121.0	1977633.0	Indivirus ILV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1
contig_1163_2	NP_938271.1	25.1	271	177	8	85	342	25	282	2.22e-09	61.6	38804.0	Yaba monkey tumor virus	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Yatapoxvirus	Yatapoxvirus yabapox
contig_1163_8	ARF09089.1	35.6	303	186	3	69	371	38	331	9.74e-55	187.0	1977631.0	Catovirus CTV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1
contig_1163_11	XHR79337.1	30.9	110	75	1	299	407	51	160	1.52e-10	64.7	3057169.0	Micromonas commoda virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Micromonas commoda virus
contig_1163_13	QKU34342.1	20.3	374	268	10	26	383	48	407	2.94e-10	65.9		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1163_16	ARF11114.1	29.8	248	154	7	8	251	8	239	1.97e-17	88.2	1977638.0	Hokovirus HKV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1
contig_1165_10	ARF12625.1	31.9	298	167	11	134	402	185	475	5.1000000000000005e-26	116.0	1977640.0	Klosneuvirus KNV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1
contig_1165_15	QPI16363.1	27.2	371	202	12	383	743	12	324	3.64e-11	71.2	2763269.0	Virus NIOZ-UU157	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Virus NIOZ-UU157
contig_1165_21	QDY51682.1	27.0	512	293	18	10	476	3	478	3.31e-28	122.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1165_24	ARF10385.1	50.4	115	56	1	1	115	2	115	1.1700000000000001e-32	114.0	1977638.0	Hokovirus HKV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1
contig_1165_38	AGE53479.1	31.1	135	84	5	19	150	17	145	8.54e-09	57.8	1278271.0	Acanthocystis turfacea Chlorella virus GM0701.1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus GM0701.1
contig_1165_48	QBK92036.1	34.5	145	77	6	5	133	20	162	2.35e-10	62.4	2506594.0	Pithovirus LCPAC304	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC304
contig_1166_5	YP_009430166.1	44.4	367	189	4	4	355	35	401	4.83e-95	292.0	1349409.0	Pandoravirus dulcis	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus dulcis
contig_1166_18	AUL79841.2	30.1	183	111	6	129	309	24	191	2.7e-15	76.6		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1167_3	XDO01843.1	27.6	214	149	1	626	833	321	534	1.73e-20	100.0	3240092.0	Florenciella sp. virus SA2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Florenciella sp. virus SA2
contig_1167_4	QBK87088.1	35.7	199	117	4	357	549	365	558	6.94e-18	91.3	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_1167_8	YP_009133216.1	40.7	91	52	1	268	356	407	497	5.86e-11	68.2	1642929.0	Lambdina fiscellaria nucleopolyhedrovirus	N/A	N/A	N/A	Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	Alphabaculovirus lafiscellariae
contig_1167_11	XKB76385.1	28.9	187	116	5	74	259	45	215	9.82e-06	53.9	2599173.0	Nidovirales sp.	N/A	Orthornavirae	Pisuviricota	Pisoniviricetes	Nidovirales	N/A	N/A	Nidovirales sp.
contig_1167_17	AGE56458.1	25.2	571	353	14	157	660	100	663	1.11e-25	117.0	1278261.0	Paramecium bursaria Chlorella virus NE-JV-1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Paramecium bursaria Chlorella virus NE-JV-1
contig_1167_22	QFG74775.1	38.0	358	203	8	9	350	13	367	1.8e-58	200.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1168_2	QFG73726.1	32.1	137	90	2	15	148	6	142	1.04e-16	80.5	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1169_9	QDY52085.1	37.7	329	186	6	8	324	2	323	1.48e-66	216.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1169_10	QBK86799.1	41.2	420	241	5	3	418	4	421	5.93e-90	292.0	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_1169_11	ARF09675.1	34.4	262	160	5	21	278	8	261	2.78e-41	151.0	1977633.0	Indivirus ILV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1
contig_1170_13	AYV85887.1	33.8	77	51	0	42	118	62	138	3.09e-06	50.1	2487772.0	Solivirus sp.	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Solivirus sp.
contig_1170_24	YP_009481386.1	28.0	132	90	2	177	303	766	897	7.53e-11	68.2	2107707.0	Pandoravirus macleodensis	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus macleodensis
contig_1170_46	QDY52220.1	31.7	218	147	2	496	712	337	553	5.6e-30	129.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1171_1	SPN79811.1	26.2	183	115	7	4	183	67	232	7.33e-07	52.8	2126980.0	Brazilian cedratvirus IHUMI	N/A	N/A	N/A	N/A	N/A	N/A	Alphacedratvirus	Alphacedratvirus brasiliense
contig_1171_2	YP_009001498.1	25.8	229	152	4	1	227	462	674	1.18e-13	73.9	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_1172_11	AUI39789.1	31.0	155	105	1	82	234	38	192	4.17e-19	85.9	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1172_13	QHN71061.1	23.9	415	263	13	1	365	24	435	3.93e-09	62.0	2700071.0	Mollivirus kamchatka	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Mollivirus kamchatka
contig_1172_17	AYV78352.1	25.6	551	291	15	5	485	4	505	3.23e-36	144.0	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_1172_19	AUI39625.1	26.9	227	153	5	6	219	18	244	7.969999999999999e-23	98.2	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1173_2	NP_077550.1	27.4	416	258	12	854	1230	335	745	7.27e-27	122.0	37665.0	Ectocarpus siliculosus virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	Phaeovirus unasiliculosus
contig_1173_3	WZO87684.1	47.6	63	32	1	12	74	122	183	5.89e-06	48.9	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_1173_7	AUI39626.1	27.5	251	145	9	70	292	111	352	2.87e-09	61.6	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1173_14	SPN78997.1	26.9	238	151	8	67	285	57	290	8.8e-06	50.4	2126980.0	Brazilian cedratvirus IHUMI	N/A	N/A	N/A	N/A	N/A	N/A	Alphacedratvirus	Alphacedratvirus brasiliense
contig_1174_3	AUI39624.1	47.9	48	25	0	288	335	49	96	2.94e-06	49.7	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1174_4	XHH73071.1	22.8	337	224	9	538	851	125	448	5.45e-06	54.7	3433150.0	Velanvirus brisbanense	N/A	Heunggongvirae	Uroviricota	Caudoviricetes	Magrovirales	Krittikaviridae	Velanvirus	Velanvirus brisbanense
contig_1174_6	APU88852.1	33.3	168	99	5	409	566	86	250	4.28e-06	54.7	1924548.0	Virus Rctr197k	N/A	Heunggongvirae	Uroviricota	Caudoviricetes	N/A	N/A	N/A	Virus Rctr197k
contig_1175_5	WZH61605.1	33.1	118	77	2	230	345	34	151	3.34e-14	74.3	3131568.0	Sonahax virus	N/A	Orthornavirae	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	N/A	Sonahax virus
contig_1175_10	XDO02318.1	21.4	215	142	6	16	219	3	201	2.39e-06	52.0	3240092.0	Florenciella sp. virus SA2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Florenciella sp. virus SA2
contig_1175_11	ARF10911.1	28.0	236	163	5	53	282	203	437	3.32e-19	91.7	1977638.0	Hokovirus HKV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1
contig_1175_12	AYV75649.1	30.2	116	77	3	7	119	24	138	8.25e-09	57.0	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_1175_18	YP_009448872.1	39.9	419	218	12	8	403	5	412	8.93e-85	272.0	2023057.0	Orpheovirus IHUMI-LCC2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Orpheoviridae	Alphaorpheovirus	Alphaorpheovirus massiliense
contig_1175_40	AYV78352.1	26.0	547	324	20	2	523	4	494	5.7e-36	144.0	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_1175_41	CAK7596366.1	42.1	171	97	2	28	197	31	200	2.08e-37	132.0	3072188.0	Catovirus sp. 'naegleriensis'	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus sp. 'naegleriensis'
