seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
k141_54183	1	2	1	1063	0.893	0.893	1	2	1	1063	NA	NA	0	1	2	1	1063	0.893	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_54183||full	0.893	ssDNA
k141_54136	1	2	1	938	0.72	0.72	1	2	1	938	NA	NA	0	1	2	1	938	0.72	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_54136||full	0.72	dsDNAphage
k141_54132	1	6	2	5982	1.0	1.0	1	6	2	5982	NA	NA	0	1	6	2	5982	1.0	0.0	0.0	0.0	100.0	0.0	0.0	2	dsDNAphage	linear	k141_54132||full	1.0	dsDNAphage
k141_54111	1	3	3	1552	0.66	0.66	1	3	3	1552	NA	NA	0	1	3	3	1552	0.66	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_54111||full	0.66	dsDNAphage
k141_53623	1	2	3	1474	0.893	0.893	1	2	3	1474	NA	NA	0	1	2	3	1474	0.893	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_53623||full	0.893	ssDNA
k141_53572	1	3	25	1597	0.64	0.64	1	3	25	1597	NA	NA	0	1	3	25	1597	0.64	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_53572||full	0.64	dsDNAphage
k141_53450	1	7	1	2957	0.767	0.767	1	7	1	2957	NA	NA	0	1	7	1	2957	0.767	0.0	0.0	0.0	28.6	0.0	71.4	0	dsDNAphage	linear	k141_53450||full	0.767	dsDNAphage
k141_53284	1	2	1	1734	0.96	0.96	1	2	1	1734	NA	NA	0	1	2	1	1734	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_53284||full	0.96	ssDNA
k141_53275	1	2	87	1078	0.58	0.58	1	2	87	1078	NA	NA	0	1	2	87	1078	0.58	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_53275||full	0.58	dsDNAphage
k141_53255	1	2	3	1363	0.973	0.973	1	2	3	1363	NA	NA	0	1	2	3	1363	0.973	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_53255||full	0.973	dsDNAphage
k141_53231	1	3	1	2491	0.9	0.9	1	3	1	2491	NA	NA	0	1	3	1	2491	0.9	0.0	0.0	0.0	33.3	0.0	66.7	1	dsDNAphage	linear	k141_53231||full	0.9	dsDNAphage
k141_53121	1	5	2	2731	0.687	0.687	1	5	2	2731	NA	NA	0	1	5	2	2731	0.687	0.0	0.0	0.0	20.0	20.0	60.0	0	dsDNAphage	linear	k141_53121||full	0.687	dsDNAphage
k141_53111	1	5	1	2087	0.8	0.8	1	5	1	2087	NA	NA	0	1	5	1	2087	0.8	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_53111||full	0.8	dsDNAphage
k141_53094	1	3	2	1035	0.907	0.907	1	3	2	1035	NA	NA	0	1	3	2	1035	0.907	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_53094||full	0.907	ssDNA
k141_52944	1	3	1	1127	0.927	0.927	1	3	1	1127	NA	NA	0	1	3	1	1127	0.927	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_52944||full	0.927	ssDNA
k141_52803	1	2	1	1205	0.84	0.84	1	2	1	1205	NA	NA	0	1	2	1	1205	0.84	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_52803||full	0.84	ssDNA
k141_52569	1	4	3	1315	0.913	0.913	1	4	3	1315	NA	NA	0	1	4	3	1315	0.913	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_52569||full	0.913	dsDNAphage
k141_52511	1	3	2	1117	0.827	0.827	1	3	2	1117	NA	NA	0	1	3	2	1117	0.827	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_52511||full	0.827	ssDNA
k141_52376	1	2	42	2588	0.827	0.827	1	2	42	2588	NA	NA	0	1	2	42	2588	0.827	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_52376||full	0.827	ssDNA
k141_52121	1	5	1	2763	0.527	0.527	1	5	1	2763	NA	NA	0	1	5	1	2763	0.527	0.0	20.0	0.0	40.0	20.0	20.0	0	dsDNAphage	linear	k141_52121||full	0.527	dsDNAphage
k141_519	1	3	1	1494	0.727	0.727	1	3	1	1494	NA	NA	0	1	3	1	1494	0.727	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_519||full	0.727	ssDNA
k141_51870	1	3	1	1450	0.927	0.927	1	3	1	1450	NA	NA	0	1	3	1	1450	0.927	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_51870||full	0.927	ssDNA
k141_51746	1	2	2	1363	0.993	0.993	1	2	2	1363	NA	NA	0	1	2	2	1363	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_51746||full	0.993	ssDNA
k141_51742	1	3	2	1006	0.913	0.913	1	3	2	1006	NA	NA	0	1	3	2	1006	0.913	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_51742||full	0.913	ssDNA
k141_51634	1	3	2	823	0.967	0.967	1	3	2	823	NA	NA	0	1	3	2	823	0.967	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_51634||full	0.967	ssDNA
k141_5160	1	3	1	2471	0.94	0.94	1	3	1	2471	NA	NA	0	1	3	1	2471	0.94	0.0	0.0	0.0	33.3	0.0	66.7	1	dsDNAphage	linear	k141_5160||full	0.94	dsDNAphage
k141_51563	1	2	251	1695	0.607	0.607	1	2	251	1695	NA	NA	0	1	2	251	1695	0.607	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_51563||full	0.607	dsDNAphage
k141_51526	1	4	3	2513	1.0	1.0	1	4	3	2513	NA	NA	0	1	4	3	2513	1.0	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_51526||full	1.0	ssDNA
k141_5144	1	4	1	2352	0.967	0.967	1	4	1	2352	NA	NA	0	1	4	1	2352	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_5144||full	0.967	ssDNA
k141_51386	1	6	1	1890	1.0	1.0	1	6	1	1890	NA	NA	0	1	6	1	1890	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_51386||full	1.0	dsDNAphage
k141_51380	1	2	2	1274	0.56	0.56	1	2	2	1274	NA	NA	0	1	2	2	1274	0.56	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_51380||full	0.56	dsDNAphage
k141_51354	1	6	2	4337	0.867	0.867	1	6	2	4337	NA	NA	0	1	6	2	4337	0.867	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_51354||full	0.867	ssDNA
k141_51202	1	4	1	2882	0.56	0.56	1	4	1	2882	NA	NA	0	1	4	1	2882	0.56	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	k141_51202||full	0.56	dsDNAphage
k141_51148	1	5	3	1639	0.693	0.693	1	5	3	1639	NA	NA	0	1	5	3	1639	0.693	0.0	20.0	0.0	40.0	0.0	40.0	0	dsDNAphage	linear	k141_51148||full	0.693	dsDNAphage
k141_51132	1	4	2	2199	0.58	0.58	1	4	2	2199	NA	NA	0	1	4	2	2199	0.58	0.0	0.0	0.0	25.0	50.0	25.0	0	dsDNAphage	linear	k141_51132||full	0.58	dsDNAphage
k141_51008	1	5	515	2635	0.993	0.993	1	5	515	2635	NA	NA	0	1	5	515	2635	0.993	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	k141_51008||full	0.993	ssDNA
k141_5084	1	2	45	1807	0.813	0.813	1	2	45	1807	NA	NA	0	1	2	45	1807	0.813	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_5084||full	0.813	ssDNA
k141_50693	1	3	2	1288	0.767	0.767	1	3	2	1288	NA	NA	0	1	3	2	1288	0.767	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_50693||full	0.767	dsDNAphage
k141_50558	1	2	43	1019	0.907	0.907	1	2	43	1019	NA	NA	0	1	2	43	1019	0.907	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_50558||full	0.907	ssDNA
k141_50282	1	2	646	1621	0.647	0.647	1	2	646	1621	NA	NA	0	1	2	646	1621	0.647	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_50282||full	0.647	dsDNAphage
k141_50249	1	2	353	2287	0.907	0.907	1	2	353	2287	NA	NA	0	1	2	353	2287	0.907	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_50249||full	0.907	ssDNA
k141_5021	1	2	133	1164	0.993	0.993	1	2	133	1164	NA	NA	0	1	2	133	1164	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_5021||full	0.993	ssDNA
k141_49836	1	2	1	1285	0.567	0.567	1	2	1	1285	NA	NA	0	1	2	1	1285	0.567	0.0	0.0	0.0	50.0	50.0	0.0	0	ssDNA	linear	k141_49836||full	0.567	ssDNA
k141_49778	1	3	1	1157	0.793	0.793	1	3	1	1157	NA	NA	0	1	3	1	1157	0.793	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_49778||full	0.793	ssDNA
k141_49742	1	3	1	1461	0.9	0.9	1	3	1	1461	NA	NA	0	1	3	1	1461	0.9	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_49742||full	0.9	ssDNA
k141_4971	1	5	3	2955	0.773	0.773	1	5	3	2955	NA	NA	0	1	5	3	2955	0.773	0.0	20.0	0.0	60.0	0.0	20.0	0	dsDNAphage	linear	k141_4971||full	0.773	dsDNAphage
k141_49597	1	2	2	1610	0.96	0.96	1	2	2	1610	NA	NA	0	1	2	2	1610	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_49597||full	0.96	ssDNA
k141_49274	1	3	286	1675	0.98	0.98	1	3	286	1675	NA	NA	0	1	3	286	1675	0.98	0.0	0.0	0.0	66.7	0.0	33.3	1	dsDNAphage	linear	k141_49274||full	0.98	dsDNAphage
k141_49213	1	2	254	1499	1.0	1.0	1	2	254	1499	NA	NA	0	1	2	254	1499	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_49213||full	1.0	ssDNA
k141_4915	1	3	1	1824	0.727	0.727	1	3	1	1824	NA	NA	0	1	3	1	1824	0.727	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_4915||full	0.727	dsDNAphage
k141_48965	1	2	142	2566	0.807	0.807	1	2	142	2566	NA	NA	0	1	2	142	2566	0.807	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_48965||full	0.807	ssDNA
k141_48952	1	2	7	1174	0.987	0.987	1	2	7	1174	NA	NA	0	1	2	7	1174	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_48952||full	0.987	ssDNA
k141_48908	1	3	2	1063	0.98	0.98	1	3	2	1063	NA	NA	0	1	3	2	1063	0.98	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_48908||full	0.98	ssDNA
k141_48883	1	4	3	1248	0.953	0.953	1	4	3	1248	NA	NA	0	1	4	3	1248	0.953	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_48883||full	0.953	ssDNA
k141_48785	1	3	41	1473	0.873	0.873	1	3	41	1473	NA	NA	0	1	3	41	1473	0.873	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_48785||full	0.873	ssDNA
k141_48653	1	3	1	1320	0.94	0.94	1	3	1	1320	NA	NA	0	1	3	1	1320	0.94	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_48653||full	0.94	ssDNA
k141_48601	1	3	3	1424	1.0	1.0	1	3	3	1424	NA	NA	0	1	3	3	1424	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_48601||full	1.0	ssDNA
k141_48456	1	4	1	1552	0.807	0.807	1	4	1	1552	NA	NA	0	1	4	1	1552	0.807	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_48456||full	0.807	dsDNAphage
k141_48372	1	7	3	3323	0.94	0.94	1	7	3	3323	NA	NA	0	1	7	3	3323	0.94	0.0	14.3	0.0	28.6	0.0	57.1	1	dsDNAphage	linear	k141_48372||full	0.94	dsDNAphage
k141_48331	1	2	116	1185	1.0	1.0	1	2	116	1185	NA	NA	0	1	2	116	1185	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_48331||full	1.0	ssDNA
k141_48272	1	2	2	1001	0.553	0.553	1	2	2	1001	NA	NA	0	1	2	2	1001	0.553	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_48272||full	0.553	dsDNAphage
k141_48207	1	3	2	1353	0.747	0.747	1	3	2	1353	NA	NA	0	1	3	2	1353	0.747	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_48207||full	0.747	ssDNA
k141_48173	1	4	3	1658	0.96	0.96	1	4	3	1658	NA	NA	0	1	4	3	1658	0.96	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_48173||full	0.96	ssDNA
k141_47986	1	3	2	1324	0.987	0.987	1	3	2	1324	NA	NA	0	1	3	2	1324	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_47986||full	0.987	ssDNA
k141_47812	1	4	3	1285	0.673	0.673	1	4	3	1285	NA	NA	0	1	4	3	1285	0.673	0.0	0.0	0.0	25.0	50.0	25.0	0	dsDNAphage	linear	k141_47812||full	0.673	dsDNAphage
k141_47689	1	2	58	1047	0.993	0.993	1	2	58	1047	NA	NA	0	1	2	58	1047	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_47689||full	0.993	ssDNA
k141_47680	1	3	2	1507	0.72	0.72	1	3	2	1507	NA	NA	0	1	3	2	1507	0.72	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_47680||full	0.72	dsDNAphage
k141_47555	1	4	3	2819	0.713	0.713	1	4	3	2819	NA	NA	0	1	4	3	2819	0.713	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_47555||full	0.713	dsDNAphage
k141_47456	1	3	2	1369	0.92	0.92	1	3	2	1369	NA	NA	0	1	3	2	1369	0.92	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_47456||full	0.92	ssDNA
k141_47417	1	3	1	2935	0.773	0.773	1	3	1	2935	NA	NA	0	1	3	1	2935	0.773	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_47417||full	0.773	dsDNAphage
k141_47368	1	3	2	1068	0.933	0.933	1	3	2	1068	NA	NA	0	1	3	2	1068	0.933	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_47368||full	0.933	ssDNA
k141_47361	1	3	1	1075	0.613	0.613	1	3	1	1075	NA	NA	0	1	3	1	1075	0.613	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_47361||full	0.613	dsDNAphage
k141_47198	1	2	597	1342	0.987	0.987	1	2	597	1342	NA	NA	0	1	2	597	1342	0.987	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_47198||full	0.987	dsDNAphage
k141_47100	1	3	1	1091	1.0	1.0	1	3	1	1091	NA	NA	0	1	3	1	1091	1.0	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_47100||full	1.0	ssDNA
k141_46862	1	5	1	3227	0.853	0.853	1	5	1	3227	NA	NA	0	1	5	1	3227	0.853	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_46862||full	0.853	dsDNAphage
k141_46759	1	2	217	1064	0.713	0.713	1	2	217	1064	NA	NA	0	1	2	217	1064	0.713	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_46759||full	0.713	dsDNAphage
k141_4675	1	3	1	1927	0.847	0.847	1	3	1	1927	NA	NA	0	1	3	1	1927	0.847	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_4675||full	0.847	dsDNAphage
k141_46530	1	2	3	1109	0.66	0.66	1	2	3	1109	NA	NA	0	1	2	3	1109	0.66	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_46530||full	0.66	ssDNA
k141_46439	1	4	2	2138	0.84	0.84	1	4	2	2138	NA	NA	0	1	4	2	2138	0.84	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_46439||full	0.84	ssDNA
k141_46276	1	5	3	2337	0.9	0.9	1	5	3	2337	NA	NA	0	1	5	3	2337	0.9	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	k141_46276||full	0.9	ssDNA
k141_46216	1	3	3	1647	0.767	0.767	1	3	3	1647	NA	NA	0	1	3	3	1647	0.767	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_46216||full	0.767	ssDNA
k141_4618	1	4	1	1453	0.713	0.713	1	4	1	1453	NA	NA	0	1	4	1	1453	0.713	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_4618||full	0.713	dsDNAphage
k141_46086	1	2	67	1430	1.0	1.0	1	2	67	1430	NA	NA	0	1	2	67	1430	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_46086||full	1.0	ssDNA
k141_45889	1	2	1	774	0.967	0.967	1	2	1	774	NA	NA	0	1	2	1	774	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_45889||full	0.967	ssDNA
k141_45869	1	2	6	1017	0.553	0.553	1	2	6	1017	NA	NA	0	1	2	6	1017	0.553	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_45869||full	0.553	dsDNAphage
k141_45809	1	4	1	1314	0.807	0.807	1	4	1	1314	NA	NA	0	1	4	1	1314	0.807	0.0	0.0	0.0	50.0	25.0	25.0	0	dsDNAphage	linear	k141_45809||full	0.807	dsDNAphage
k141_45775	1	3	3	1250	0.547	0.547	1	3	3	1250	NA	NA	0	1	3	3	1250	0.547	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_45775||full	0.547	dsDNAphage
k141_45727	1	6	3	3795	0.647	0.647	1	6	3	3795	NA	NA	0	1	6	3	3795	0.647	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_45727||full	0.647	dsDNAphage
k141_45684	1	2	106	1056	0.987	0.987	1	2	106	1056	NA	NA	0	1	2	106	1056	0.987	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_45684||full	0.987	ssDNA
k141_45676	1	6	1	5735	0.607	0.607	1	6	1	5735	NA	NA	0	1	6	1	5735	0.607	0.0	16.7	0.0	33.3	33.3	16.7	1	dsDNAphage	linear	k141_45676||full	0.607	dsDNAphage
k141_45173	1	3	2	1404	0.807	0.807	1	3	2	1404	NA	NA	0	1	3	2	1404	0.807	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_45173||full	0.807	dsDNAphage
k141_45066	1	2	3	932	0.827	0.827	1	2	3	932	NA	NA	0	1	2	3	932	0.827	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_45066||full	0.827	ssDNA
k141_45024	1	3	3	1022	0.973	0.973	1	3	3	1022	NA	NA	0	1	3	3	1022	0.973	0.0	0.0	0.0	66.7	0.0	33.3	1	dsDNAphage	linear	k141_45024||full	0.973	dsDNAphage
k141_45015	1	2	3	971	1.0	1.0	1	2	3	971	NA	NA	0	1	2	3	971	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_45015||full	1.0	ssDNA
k141_44986	1	3	1	2566	0.793	0.793	1	3	1	2566	NA	NA	0	1	3	1	2566	0.793	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_44986||full	0.793	dsDNAphage
k141_44516	1	3	2	1283	0.747	0.747	1	3	2	1283	NA	NA	0	1	3	2	1283	0.747	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_44516||full	0.747	dsDNAphage
k141_44463	1	5	1	1355	0.867	0.867	1	5	1	1355	NA	NA	0	1	5	1	1355	0.867	0.0	0.0	0.0	20.0	0.0	80.0	0	ssDNA	linear	k141_44463||full	0.867	ssDNA
k141_44251	1	3	17	1729	0.907	0.907	1	3	17	1729	NA	NA	0	1	3	17	1729	0.907	0.0	0.0	0.0	33.3	0.0	66.7	1	dsDNAphage	linear	k141_44251||full	0.907	dsDNAphage
k141_43960	1	5	1	2527	0.627	0.627	1	5	1	2527	NA	NA	0	1	5	1	2527	0.627	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_43960||full	0.627	dsDNAphage
k141_43909	1	5	1	2006	0.767	0.767	1	5	1	2006	NA	NA	0	1	5	1	2006	0.767	0.0	20.0	0.0	40.0	20.0	20.0	1	dsDNAphage	linear	k141_43909||full	0.767	dsDNAphage
k141_43866	1	2	3	1234	0.833	0.833	1	2	3	1234	NA	NA	0	1	2	3	1234	0.833	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_43866||full	0.833	ssDNA
k141_43840	1	3	1	1486	0.893	0.893	1	3	1	1486	NA	NA	0	1	3	1	1486	0.893	0.0	0.0	0.0	66.7	0.0	33.3	1	dsDNAphage	linear	k141_43840||full	0.893	dsDNAphage
k141_43735	1	2	474	1577	0.953	0.953	1	2	474	1577	NA	NA	0	1	2	474	1577	0.953	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_43735||full	0.953	ssDNA
k141_43521	1	2	3	921	1.0	1.0	1	2	3	921	NA	NA	0	1	2	3	921	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_43521||full	1.0	ssDNA
k141_43439	1	3	2	1921	0.9	0.9	1	3	2	1921	NA	NA	0	1	3	2	1921	0.9	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_43439||full	0.9	ssDNA
k141_43367	1	5	329	2729	0.98	0.98	1	5	329	2729	NA	NA	0	1	5	329	2729	0.98	0.0	0.0	0.0	60.0	0.0	40.0	0	ssDNA	linear	k141_43367||full	0.98	ssDNA
k141_43225	1	2	341	1327	0.607	0.607	1	2	341	1327	NA	NA	0	1	2	341	1327	0.607	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_43225||full	0.607	dsDNAphage
k141_43112	1	4	29	2222	0.607	0.607	1	4	29	2222	NA	NA	0	1	4	29	2222	0.607	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	k141_43112||full	0.607	dsDNAphage
k141_43104	1	2	116	1531	0.667	0.667	1	2	116	1531	NA	NA	0	1	2	116	1531	0.667	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_43104||full	0.667	dsDNAphage
k141_4303	1	6	2	1639	0.973	0.973	1	6	2	1639	NA	NA	0	1	6	2	1639	0.973	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_4303||full	0.973	ssDNA
k141_42706	1	3	1	1470	0.687	0.687	1	3	1	1470	NA	NA	0	1	3	1	1470	0.687	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_42706||full	0.687	dsDNAphage
k141_426	1	4	463	2034	0.787	0.787	1	4	463	2034	NA	NA	0	1	4	463	2034	0.787	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_426||full	0.787	dsDNAphage
k141_42590	1	4	2	1931	0.92	0.92	1	4	2	1931	NA	NA	0	1	4	2	1931	0.92	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_42590||full	0.92	ssDNA
k141_42533	1	3	2	1385	0.567	0.567	1	3	2	1385	NA	NA	0	1	3	2	1385	0.567	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_42533||full	0.567	dsDNAphage
k141_42408	1	3	3	1320	0.967	0.967	1	3	3	1320	NA	NA	0	1	3	3	1320	0.967	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_42408||full	0.967	ssDNA
k141_42200	1	2	3	1016	1.0	1.0	1	2	3	1016	NA	NA	0	1	2	3	1016	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_42200||full	1.0	ssDNA
k141_42197	1	3	3	2270	0.96	0.96	1	3	3	2270	NA	NA	0	1	3	3	2270	0.96	0.0	0.0	0.0	66.7	0.0	33.3	1	dsDNAphage	linear	k141_42197||full	0.96	dsDNAphage
k141_42154	1	6	60	4462	0.5	0.5	1	6	60	4462	NA	NA	0	1	6	60	4462	0.5	0.0	0.0	0.0	16.7	0.0	83.3	0	dsDNAphage	linear	k141_42154||full	0.5	dsDNAphage
k141_42036	1	3	3	1302	0.867	0.867	1	3	3	1302	NA	NA	0	1	3	3	1302	0.867	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_42036||full	0.867	dsDNAphage
k141_41983	1	4	2	1671	1.0	1.0	1	4	2	1671	NA	NA	0	1	4	2	1671	1.0	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_41983||full	1.0	dsDNAphage
k141_41943	1	3	215	2207	0.587	0.587	1	3	215	2207	NA	NA	0	1	3	215	2207	0.587	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_41943||full	0.587	dsDNAphage
k141_41893	1	3	3	1989	0.827	0.827	1	3	3	1989	NA	NA	0	1	3	3	1989	0.827	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_41893||full	0.827	ssDNA
k141_41855	1	4	160	1150	0.547	0.547	1	4	160	1150	NA	NA	0	1	4	160	1150	0.547	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_41855||full	0.547	dsDNAphage
k141_41417	1	4	2	1402	0.533	0.533	1	4	2	1402	NA	NA	0	1	4	2	1402	0.533	0.0	25.0	0.0	50.0	25.0	0.0	0	dsDNAphage	linear	k141_41417||full	0.533	dsDNAphage
k141_41403	1	4	2	1798	0.753	0.753	1	4	2	1798	NA	NA	0	1	4	2	1798	0.753	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_41403||full	0.753	ssDNA
k141_41071	1	3	2	1487	0.907	0.907	1	3	2	1487	NA	NA	0	1	3	2	1487	0.907	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_41071||full	0.907	ssDNA
k141_41018	1	8	118	3148	0.993	0.993	1	8	118	3148	NA	NA	0	1	8	118	3148	0.993	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_41018||full	0.993	dsDNAphage
k141_40923	1	2	1	948	1.0	1.0	1	2	1	948	NA	NA	0	1	2	1	948	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_40923||full	1.0	ssDNA
