Sample	Species	Taxonomy_ID	Assigned_Reads	Fraction	RPM
SRR35987572	Betabaculovirus alterclanastomosis	3047764	1598	1e-05	10.1772547883124
SRR35987572	Scutavirus testudinidalpha3	3050360	1597	1e-05	10.170886043138237
SRR35987572	Kremarvirus kremar	3430278	1596	1e-05	10.164517297964073
SRR35987572	Kehishuvirus splanchnicus	2956054	1595	1e-05	10.158148552789912
SRR35987572	Dishui lake phycodnavirus 1	2079134	1594	1e-05	10.151779807615748
SRR35987572	Koteshevirus arvivivens	3430233	1594	1e-05	10.151779807615748
SRR35987572	Gulmivirus arvihabitans	2844793	1593	1e-05	10.145411062441584
SRR35987572	Dilzevirus borborohabitans	2844086	1593	1e-05	10.145411062441584
SRR35987572	Spbetavirus SPbeta	66797	1593	1e-05	10.145411062441584
SRR35987572	Limaivirus borborohabitans	2845513	1592	1e-05	10.139042317267423
SRR35987572	Mollymurvirus mollymur	3060390	1587	1e-05	10.107198591396608
SRR35987572	Hollowayvirus E220	3429776	1587	1e-05	10.107198591396608
SRR35987572	Gundelvirus Gundel	2955965	1586	1e-05	10.100829846222444
SRR35987572	Siovirus germanense	2845497	1583	1e-05	10.081723610699955
SRR35987572	Alphabaculovirus chofumiferanae	3047750	1581	1e-05	10.06898612035163
SRR35987572	Sentinelvirus sentinel	2956431	1581	1e-05	10.06898612035163
SRR35987572	Hafyongvirus yong1	3429141	1576	1e-05	10.037142394480815
SRR35987572	Sansavirus sansa	3432252	1574	1e-05	10.02440490413249
SRR35987572	Culoivirus intestinalis	2955727	1574	1e-05	10.02440490413249
SRR35987572	Snuvirus SNUABM7	3060715	1573	1e-05	10.018036158958326
SRR35987572	Drivevirus gastrointestinalis	2955765	1573	1e-05	10.018036158958326
SRR35987572	Satomivirus wayo	3432268	1568	1e-05	9.986192433087512
SRR35987572	Saltrevirus sv64795sal3	2956388	1566	1e-05	9.973454942739187
SRR35987572	Zhangjivirus fado	3433611	1562	1e-05	9.947979962042533
SRR35987572	Triniovirus yonagoense	2956558	1562	1e-05	9.947979962042533
SRR35987572	Hodnevirus neoagrivivens	3429564	1562	1e-05	9.947979962042533
SRR35987572	Beihai picorna-like virus 47	1922591	1559	1e-05	9.928873726520044
SRR35987572	Allexivirus ecsallii	3433712	1559	1e-05	9.928873726520044
SRR35987572	Carltongylesvirus MLP1	3427809	1558	1e-05	9.922504981345883
SRR35987572	Bimevirus IME346	3427486	1558	1e-05	9.922504981345883
SRR35987572	Abisko virus	2025595	1555	1e-05	9.903398745823393
SRR35987572	Fagihyuvirus caenivicinum	2844276	1554	1e-05	9.897030000649229
SRR35987572	Alphaendornavirus helicobasidii	3426178	1550	1e-05	9.871555019952579
SRR35987572	Samistivirus bmoc	2956391	1550	1e-05	9.871555019952579
SRR35987572	Chuhaivirus simiae	2955701	1549	1e-05	9.865186274778415
SRR35987572	Hodnevirus chthonadaptatum	2843797	1548	1e-05	9.858817529604252
SRR35987572	Bellamyvirus bellamy	2734095	1547	1e-05	9.85244878443009
SRR35987572	Goslarvirus goslar	2734109	1546	1e-05	9.846080039255925
SRR35987572	Kiwsmaevirus defluviicola	2845073	1546	1e-05	9.846080039255925
SRR35987572	Pipefishvirus athena	1982916	1545	1e-05	9.839711294081765
SRR35987572	Alphachrysovirus perseae	2955248	1544	1e-05	9.8333425489076
SRR35987572	Ghuizhouvirus A1432	3429002	1543	1e-05	9.826973803733436
SRR35987572	Fernvirus jacopo	2845738	1541	1e-05	9.814236313385111
SRR35987572	Betaentomopoxvirus cbiennis	3427227	1536	1e-05	9.782392587514297
SRR35987572	Certrevirus phiTE	1980961	1536	1e-05	9.782392587514297
SRR35987572	Sawaravirus WGPS2	2844234	1535	1e-05	9.776023842340134
SRR35987572	Wilnyevirus billnye	2560486	1532	1e-05	9.756917606817645
SRR35987572	Cronobacter phage ENT47670	984186	1529	1e-05	9.737811371295157
SRR35987572	Gimaduovirus GMA2	3060018	1528	1e-05	9.731442626120993
SRR35987572	Sciuripoxvirus squirrelpox	3432296	1527	1e-05	9.72507388094683
SRR35987572	Bragavirus pm2	2955534	1526	1e-05	9.718705135772668
SRR35987572	Vaccinivirus cadovaccinii	3052813	1525	1e-05	9.712336390598503
SRR35987572	Bixiavirus BUCT626	3059780	1524	1e-05	9.70596764542434
SRR35987572	Changjiang crawfish virus 1	1922765	1524	1e-05	9.70596764542434
SRR35987572	Samistivirus egole	2956394	1522	1e-05	9.693230155076016
SRR35987572	Alphabaculovirus capomonae	3047737	1522	1e-05	9.693230155076016
SRR35987572	Kehishuvirus primarius	2956053	1520	1e-05	9.680492664727689
SRR35987572	Lederbergvirus ST64T	173443	1519	1e-05	9.674123919553526
SRR35987572	Bakolyvirus simangalove	2846051	1514	1e-05	9.642280193682712
SRR35987572	Tobamovirus paprikae	3432883	1514	1e-05	9.642280193682712
SRR35987572	Radostvirus ev099	2844247	1514	1e-05	9.642280193682712
SRR35987572	Simpcentumvirus Smp131	2734074	1513	1e-05	9.63591144850855
SRR35987572	Sheenvirus Sheen	2956443	1512	1e-05	9.629542703334385
SRR35987572	Lowsuvirus geocola	3430500	1511	1e-05	9.623173958160223
SRR35987572	Jolieduovirus mercurio	2956026	1511	1e-05	9.623173958160223
SRR35987572	Bovispumavirus bostau	3427599	1509	1e-05	9.610436467811898
SRR35987572	Only Syngen Nebraska virus 5	1917232	1508	1e-05	9.604067722637733
SRR35987572	Alexandravirus SNUABM17	3059702	1507	1e-05	9.59769897746357
SRR35987572	Shenlongvirus PPSC2	3432402	1507	1e-05	9.59769897746357
SRR35987572	Hodnevirus neotelluricola	3429621	1507	1e-05	9.59769897746357
SRR35987572	Tsukamurella phage TPA2	981330	1504	1e-05	9.578592741941081
SRR35987572	Rosemountvirus BP63	2734136	1503	1e-05	9.572223996766919
SRR35987572	Yangshan Harbor Nitrososphaeria virus	2969597	1500	1e-05	9.55311776124443
SRR35987572	Lidleunavirus Ldl1	2734208	1498	1e-05	9.540380270896105
SRR35987572	Lughthovirus pedovicinum	3430528	1498	1e-05	9.540380270896105
SRR35987572	Klebsiella phage VLCpiS13c	2874887	1498	1e-05	9.540380270896105
SRR35987572	Betterkatzvirus betterkatz	2560485	1490	1e-05	9.4894303095028
SRR35987572	Giliycovirus paludicola	3429050	1487	1e-05	9.470324073980311
SRR35987572	Parajeilongvirus hainanense	3431372	1487	1e-05	9.470324073980311
SRR35987572	Eponavirus epona	2734105	1487	1e-05	9.470324073980311
SRR35987572	Lentavirus PMBT5	2734244	1486	1e-05	9.463955328806149
SRR35987572	Sasquatchvirus Y3	2734143	1483	1e-05	9.44484909328366
SRR35987572	Paclarkvirus IPP48	3060514	1483	1e-05	9.44484909328366
SRR35987572	Veravirus septentrionalis	2845498	1483	1e-05	9.44484909328366
SRR35987572	Pecentumvirus LMTA148	2560555	1482	1e-05	9.438480348109497
SRR35987572	Hodnevirus monoterrivivens	3429551	1481	1e-05	9.432111602935334
SRR35987572	Foxborovirus NatB6	2955913	1481	1e-05	9.432111602935334
SRR35987572	Hodnevirus neogeoenecus	3429594	1481	1e-05	9.432111602935334
SRR35987572	Burrovirus araxxi	2845589	1480	1e-05	9.425742857761172
SRR35987572	Jujuvirus walrus	2956032	1479	1e-05	9.419374112587008
SRR35987572	Haloferacalesvirus eilatense	3429155	1477	1e-05	9.406636622238683
SRR35987572	Mylasvirus persius	1914020	1476	1e-05	9.40026787706452
SRR35987572	Kantovirus C171	2733334	1473	1e-05	9.38116164154203
SRR35987572	Flamingopox virus FGPVKD09	2059380	1471	1e-05	9.368424151193704
SRR35987572	Hodnevirus monoterradaptatum	3429549	1471	1e-05	9.368424151193704
SRR35987572	Gofduovirus edno5	2955957	1469	1e-05	9.355686660845379
SRR35987572	Orthobunyavirus telokense	3060501	1469	1e-05	9.355686660845379
SRR35987572	Sinorhizobium phage PBC5	179237	1468	1e-05	9.349317915671216
SRR35987572	Diegovirus POCJ13	1981166	1467	1e-05	9.342949170497054
SRR35987572	Lactococcus phage PLgT-1	1815955	1463	1e-05	9.3174741898004
SRR35987572	Bosavirus Doca10	3427565	1462	1e-05	9.31110544462624
SRR35987572	Cheoctovirus poptart	2955676	1461	1e-05	9.304736699452075
SRR35987572	Betalipothrixvirus hveragerdiense	3427236	1459	1e-05	9.29199920910375
SRR35987572	Mintuvirus asienecus	2845613	1458	1e-05	9.285630463929586
SRR35987572	Lactococcus phage 28201	1871678	1457	1e-05	9.279261718755423
SRR35987572	Halovirus VNH-1	1500510	1451	1e-05	9.241049247710446
SRR35987572	Dilongvirus PHB09	3428298	1450	1e-05	9.234680502536282
SRR35987572	Lumosvirus krypton555	2956135	1450	1e-05	9.234680502536282
SRR35987572	Gamaleyavirus Sp5m	3060010	1450	1e-05	9.234680502536282
SRR35987572	Diydovirus borborovicinum	2844090	1450	1e-05	9.234680502536282
SRR35987572	Duamitovirus opno1a	2955793	1449	1e-05	9.228311757362121
SRR35987572	Hodnevirus neotellurenecus	3429620	1449	1e-05	9.228311757362121
SRR35987572	Doucettevirus E6	2169872	1448	1e-05	9.221943012187957
SRR35987572	Escherichia phage vB_EcoS_XY1	2681674	1447	1e-05	9.215574267013793
SRR35987572	Cytomegalovirus macacinebeta3	3050308	1445	1e-05	9.202836776665468
SRR35987572	Branisovskavirus Kc263	3059793	1442	1e-05	9.183730541142978
SRR35987572	Radbaivirus edaphovivens	3432110	1441	1e-05	9.177361795968817
SRR35987572	Fishburnevirus donovan	1983738	1441	1e-05	9.177361795968817
SRR35987572	Pirifovirus sp. 'chorenecus'	2845853	1439	1e-05	9.164624305620489
SRR35987572	Roseolovirus humanbeta7	3050298	1439	1e-05	9.164624305620489
SRR35987572	Acinetobacter phage vB_AbaS_TRS1	1852629	1439	1e-05	9.164624305620489
SRR35987572	Sauletekiovirus AAS23	2734030	1438	1e-05	9.158255560446328
SRR35987572	Hohrdovirus soladaptatum	2844850	1437	1e-05	9.151886815272164
SRR35987572	Veracruzvirus MA5	2956637	1436	1e-05	9.145518070098003
SRR35987572	Picobirnavirus sp.	1907787	1435	1e-05	9.139149324923839
SRR35987572	Aldormivirus lutivivens	3426014	1435	1e-05	9.139149324923839
SRR35987572	Felispumavirus felcat	3428677	1433	1e-05	9.126411834575514
SRR35987572	Orthobunyavirus patoisense	3052431	1433	1e-05	9.126411834575514
SRR35987572	Mitdiwavirus asiocola	2845617	1432	1e-05	9.12004308940135
SRR35987572	Myoalterovirus PT11V22	2843681	1431	1e-05	9.113674344227185
SRR35987572	Teseptimavirus N30	2733879	1430	1e-05	9.107305599053024
SRR35987572	Moineauvirus mv7201	112023	1429	1e-05	9.10093685387886
SRR35987572	Agricanvirus specialG	1984781	1427	1e-05	9.088199363530535
SRR35987572	Lidtloavirus pedocola	3430384	1425	1e-05	9.07546187318221
SRR35987572	Cbunavirus nepra	2845778	1423	1e-05	9.062724382833881
SRR35987572	Maculvirus DE18	3430582	1419	1e-05	9.037249402137231
SRR35987572	Pleakleyvirus pleakley	2956325	1418	1e-05	9.030880656963067
SRR35987572	Acajnonavirus acj9	2843630	1416	1e-05	9.018143166614742
SRR35987572	Wenzhou tombus-like virus 3	1923673	1415	1e-05	9.01177442144058
SRR35987572	Ahduovirus AH2	3425998	1413	1e-05	8.999036931092252
SRR35987572	Pseudomonas phage F10	347324	1412	1e-05	8.992668185918092
SRR35987572	Phikzvirus SL2	2560682	1409	1e-05	8.973561950395602
SRR35987572	Zhonglingvirus SAP012	2956710	1409	1e-05	8.973561950395602
SRR35987572	Macdonaldcampvirus SB28	2956145	1408	1e-05	8.967193205221438
SRR35987572	Gwanakrovirus SNUABM08	2955966	1408	1e-05	8.967193205221438
SRR35987572	Higashivirus RSB1	2733591	1408	1e-05	8.967193205221438
SRR35987572	Cuauhnahuacvirus Y65	3059911	1408	1e-05	8.967193205221438
SRR35987572	Dubuvirus dubu	3059972	1408	1e-05	8.967193205221438
SRR35987572	Anchaingvirus anchaing	2846038	1405	1e-05	8.948086969698949
SRR35987572	Roseolovirus suidbeta2	3050356	1405	1e-05	8.948086969698949
SRR35987572	Gamaleyavirus Zq2	3060013	1402	1e-05	8.928980734176461
SRR35987572	Prasinovirus micromonas	3241176	1402	1e-05	8.928980734176461
SRR35987572	Hodnevirus chorocola	3429435	1402	1e-05	8.928980734176461
SRR35987572	Mihkrovirus pedovicinum	2845599	1402	1e-05	8.928980734176461
SRR35987572	Begomovirus abelsmoschusomanense	3426670	1400	1e-05	8.916243243828134
SRR35987572	Saclayvirus Aci011	2734138	1400	1e-05	8.916243243828134
SRR35987572	Ludhianavirus D3	3060171	1399	1e-05	8.909874498653972
SRR35987572	Rhizobium phage 16-3	10704	1398	1e-05	8.90350575347981
SRR35987572	Pepyhexavirus pepy6	1982368	1398	1e-05	8.90350575347981
SRR35987572	Mycoabscvirus phiT46-1	2956208	1397	1e-05	8.897137008305645
SRR35987572	Alphadrosrhavirus hubei	2844861	1394	1e-05	8.878030772783157
SRR35987572	Bosavirus bosa	2955515	1394	1e-05	8.878030772783157
SRR35987572	Hodnevirus isoedaphocola	3429490	1394	1e-05	8.878030772783157
SRR35987572	Potexvirus ecsalstroemeriae	316983	1393	1e-05	8.871662027608995
SRR35987572	Deltaentomopoxvirus msanguinipes	3428200	1393	1e-05	8.871662027608995
SRR35987572	Carltongylesvirus mangalitsa	2844212	1388	1e-05	8.83981830173818
SRR35987572	Kremarvirus M51	3430279	1387	1e-05	8.833449556564016
SRR35987572	Wuhan insect virus 11	1923715	1387	1e-05	8.833449556564016
SRR35987572	Marfavirus marfa	2845092	1387	1e-05	8.833449556564016
SRR35987572	Tigrvirus E202	431893	1386	1e-05	8.827080811389854
SRR35987572	Alehxovirus pedenecus	3426055	1385	1e-05	8.820712066215691
SRR35987572	Pogseptimavirus VspSw1	2733997	1385	1e-05	8.820712066215691
SRR35987572	Canoevirus canoe	2734056	1384	1e-05	8.814343321041527
SRR35987572	Quwivirus tupaiidbeta1	3050362	1383	1e-05	8.807974575867366
SRR35987572	Tanisvirus tanis	2844677	1383	1e-05	8.807974575867366
SRR35987572	Agricanvirus deimos	1984777	1380	1e-05	8.788868340344877
SRR35987572	Brussowvirus CHPC1042	3059795	1378	1e-05	8.77613084999655
SRR35987572	Giliycovirus chthonenecus	3429035	1377	1e-05	8.769762104822387
SRR35987572	Shirevirus langgrundblatt1	3432423	1377	1e-05	8.769762104822387
SRR35987572	Potexvirus flavitrifolii	3433843	1376	1e-05	8.763393359648225
SRR35987572	Namakavirus smbcm6	2734120	1375	1e-05	8.757024614474062
SRR35987572	Geobacillus virus E3	1572712	1375	1e-05	8.757024614474062
SRR35987572	Raleighvirus darolandstone	2734266	1374	1e-05	8.750655869299898
SRR35987572	Mosigvirus c120	2956203	1374	1e-05	8.750655869299898
SRR35987572	Klausavirus dryang	2843724	1373	1e-05	8.744287124125735
SRR35987572	Alehxovirus asiohabitans	2843663	1370	1e-05	8.725180888603246
SRR35987572	Pseudomonas phage PAJU2	504346	1370	1e-05	8.725180888603246
SRR35987572	Icepovirus bengalense	2846603	1368	1e-05	8.712443398254921
SRR35987572	Listonella phage phiHSIC	310539	1368	1e-05	8.712443398254921
SRR35987572	Karamvirus mypsh1140	2956050	1368	1e-05	8.712443398254921
SRR35987572	Zedzedvirus zz1	2843640	1366	1e-05	8.699705907906594
SRR35987572	Timquatrovirus mufasa	2956532	1366	1e-05	8.699705907906594
SRR35987572	Micromonas pusilla virus 12T	755272	1365	1e-05	8.693337162732432
SRR35987572	Coopervirus cooper	1983117	1363	1e-05	8.680599672384105
SRR35987572	Haifavirus tim68	2955972	1361	1e-05	8.66786218203578
SRR35987572	Kolesnikvirus M7	1985307	1359	1e-05	8.655124691687455
SRR35987572	Endehruvirus chthonenecus	2844117	1356	1e-05	8.636018456164965
SRR35987572	Lowsuvirus geovivens	3430502	1354	1e-05	8.623280965816638
SRR35987572	Andromedavirus riggi	1406788	1353	1e-05	8.616912220642476
SRR35987572	Eurybiavirus MED4213	2734106	1353	1e-05	8.616912220642476
SRR35987572	Eurybiavirus PHM2	2734108	1352	1e-05	8.610543475468313
SRR35987572	Aparavirus kashmirense	3048166	1352	1e-05	8.610543475468313
SRR35987572	Moturavirus motura	2843625	1351	1e-05	8.604174730294151
SRR35987572	Vibrio phage CP-T1	10689	1350	1e-05	8.597805985119987
SRR35987572	Chenonavirus sbash	2169812	1349	1e-05	8.591437239945824
SRR35987572	Ayohtrevirus abba	2843722	1348	1e-05	8.585068494771662
SRR35987572	Betaentomopoxvirus amoorei	28321	1347	1e-05	8.578699749597499
SRR35987572	Vicoquintavirus Pvco5	2956645	1347	1e-05	8.578699749597499
SRR35987572	Eyrevirus eyre	2560492	1347	1e-05	8.578699749597499
SRR35987572	Hopescreekvirus LfeInf	2845136	1345	1e-05	8.565962259249172
SRR35987572	Drulisvirus SFN6B	2733607	1342	1e-05	8.546856023726685
SRR35987572	Pseudomonas phage O4	1784982	1341	1e-05	8.54048727855252
SRR35987572	Kryptosalinivirus M8CC19	2560720	1340	1e-05	8.534118533378358
SRR35987572	Shihovirus edaphohabitans	3241305	1339	1e-05	8.527749788204195
SRR35987572	Varicellovirus bovinealpha1	3050243	1337	1e-05	8.515012297855868
SRR35987572	Przondovirus KN11	2733671	1335	1e-05	8.502274807507543
SRR35987572	Thidevirus sp. 'edaphovivens'	2846439	1334	1e-05	8.49590606233338
SRR35987572	Puppervirus Pupper	2956343	1334	1e-05	8.49590606233338
SRR35987572	Yushanluvirus satich	3060825	1333	1e-05	8.489537317159217
SRR35987572	Gemsvirus gv5004652	2955946	1333	1e-05	8.489537317159217
SRR35987572	Escherichia phage TL-2011b	1124654	1332	1e-05	8.483168571985054
SRR35987572	Silviavirus remus	1857890	1330	1e-05	8.470431081636727
SRR35987572	Avipoxvirus pigeonpox	3426552	1328	1e-05	8.457693591288402
SRR35987572	Phrappuccinovirus phrappuccino	3431661	1328	1e-05	8.457693591288402
SRR35987572	Bimevirus KB2	3427487	1327	1e-05	8.45132484611424
SRR35987572	Tsarbombavirus tsarbomba	1985183	1326	1e-05	8.444956100940077
SRR35987572	Gervaisevirus claudettte	2846041	1326	1e-05	8.444956100940077
SRR35987572	Vhulanivirus Shpa	2560625	1324	1e-05	8.43221861059175
SRR35987572	Yemegivirus asiovivens	2846677	1323	1e-05	8.425849865417588
SRR35987572	Priunavirus PSTCR5	2956338	1323	1e-05	8.425849865417588
SRR35987572	Fukuivirus MVDC	2845598	1322	1e-05	8.419481120243423
SRR35987572	Bixiavirus BUCT627	3059781	1320	1e-05	8.406743629895098
SRR35987572	Oceshuvirus lutenecus	2845696	1319	1e-05	8.400374884720936
SRR35987572	Emalynvirus GTE2	2560497	1317	1e-05	8.387637394372609
SRR35987572	Carltongylesvirus Bp10	3427806	1317	1e-05	8.387637394372609
SRR35987572	Tikiyavirus solivivens	3432843	1316	1e-05	8.381268649198448
SRR35987572	Buchavirus intestinalis	2955553	1315	1e-05	8.374899904024284
SRR35987572	Yellowseavirus thirtyeight	3060818	1314	1e-05	8.36853115885012
SRR35987572	Lactobacillus phage JCL1032	37105	1311	1e-05	8.349424923327632
SRR35987572	Delmidovirus splanchnicus	2955741	1311	1e-05	8.349424923327632
SRR35987572	Beihai sobemo-like virus 25	1922697	1310	1e-05	8.34305617815347
SRR35987572	Cinunavirus CN1A	2560388	1308	1e-05	8.330318687805145
SRR35987572	Sherbrookevirus CD506	2843976	1306	1e-05	8.317581197456818
SRR35987572	Ushumevirus caenivicinum	2846594	1305	1e-05	8.311212452282655
SRR35987572	Alphanudivirus quartudromelanogasteris	3051617	1305	1e-05	8.311212452282655
SRR35987572	Betapapillomavirus 2	333924	1304	1e-05	8.30484370710849
SRR35987572	Vojvodinavirus MW2	3433290	1301	1e-05	8.285737471586001
SRR35987572	Chlorovirus vanettense	3427931	1301	1e-05	8.285737471586001
SRR35987572	Kakivirus PS3	2733925	1301	1e-05	8.285737471586001
SRR35987572	Moloevirus chthonenecus	2845631	1298	1e-05	8.266631236063514
SRR35987572	Nodensvirus spm2	2734126	1298	1e-05	8.266631236063514
SRR35987572	Kenoshavirus crocheter	2844663	1298	1e-05	8.266631236063514
SRR35987572	Halcalevirus arvivivens	2844811	1297	1e-05	8.260262490889351
SRR35987572	Laimuvirus asiocola	2845483	1296	1e-05	8.253893745715187
SRR35987572	Ahtivirus sagseatwo	2734079	1295	1e-05	8.247525000541026
SRR35987572	Sobemovirus SCPMV	3432509	1294	1e-05	8.241156255366862
SRR35987572	Streptococcus phage SMP	413066	1290	1e-05	8.21568127467021
SRR35987572	Phadecavirus PH10	3431614	1289	1e-05	8.209312529496048
SRR35987572	Barnyardvirus barnyard	1982363	1288	1e-05	8.202943784321883
SRR35987572	Omegavirus baka	1034099	1286	1e-05	8.190206293973558
SRR35987572	Gamaleyavirus Sb1	1920761	1286	1e-05	8.190206293973558
SRR35987572	Aviadenovirus gallopavoprimum	3426526	1284	1e-05	8.177468803625233
SRR35987572	Crinivirus cucurbitae	3428110	1280	1e-05	8.15199382292858
SRR35987572	Sdenfavirus sp. 'asiovicinum'	2846170	1279	1e-05	8.145625077754419
SRR35987572	Lactococcus phage 98201	1871690	1278	1e-05	8.139256332580254
SRR35987572	Vibrio phage ICP2_2013_A_Haiti	1529058	1278	1e-05	8.139256332580254
SRR35987572	Tanisvirus avazak	2844659	1277	1e-05	8.13288758740609
SRR35987572	Twortvirus twort	55510	1277	1e-05	8.13288758740609
SRR35987572	Webervirus TAH8	2734042	1276	1e-05	8.12651884223193
SRR35987572	Xuquatrovirus PTXU04	2734191	1276	1e-05	8.12651884223193
SRR35987572	Traversvirus F451	2844194	1276	1e-05	8.12651884223193
SRR35987572	Drulisvirus KPRio2015	2733601	1272	1e-05	8.101043861535276
SRR35987572	Bostovirus bovis	3433737	1271	1e-05	8.094675116361115
SRR35987572	Betaentomopoxvirus ahonmai	1993630	1270	1e-05	8.08830637118695
SRR35987572	Pakpunavirus LCK69	3431326	1268	1e-05	8.075568880838626
SRR35987572	Kuttervirus STW77	2846109	1267	1e-05	8.069200135664461
SRR35987572	Galunavirus GAL1	2560493	1265	1e-05	8.056462645316136
SRR35987572	Anayavirus yunkel11	2955353	1264	1e-05	8.050093900141972
SRR35987572	Badaguanvirus IME347	2734020	1264	1e-05	8.050093900141972
SRR35987572	Neptunevirus srim50	2734122	1264	1e-05	8.050093900141972
SRR35987572	Comovirus cucurbitae	3048340	1264	1e-05	8.050093900141972
