contig_id,length_bp,length_kb,mapped_reads,RPM,RPKM,best_hit,identity,evalue,bitscore,taxid
k141_171661,6906,6.906,437,96.36,13.95,WBR14998.1,35.1,1.3499999999999999e-52,182.0,3019033.0
k141_9227,1249,1.249,79,17.42,13.95,QKU35964.1,23.0,2.41e-15,80.9,
k141_7167,8778,8.778,555,122.38,13.94,XDO02296.1,35.8,4.36e-49,172.0,3240092.0
k141_70159,3720,3.72,235,51.82,13.93,AYV76640.1,31.1,2.17e-28,112.0,2487775.0
k141_67663,3787,3.787,239,52.7,13.92,QBK85651.1,37.7,1.78e-07,53.1,2506602.0
k141_169484,4215,4.215,266,58.65,13.92,QPI16652.1,32.1,9.61e-28,117.0,2763270.0
k141_165265,1917,1.917,121,26.68,13.92,YP_001426650.1,25.5,3.2e-12,68.6,411359.0
k141_54264,4040,4.04,255,56.23,13.92,AFC35023.1,33.7,2.1500000000000003e-37,144.0,1120767.0
k141_33182,4121,4.121,260,57.33,13.91,AYV82542.1,27.6,2.36e-12,69.3,2487770.0
k141_181089,7370,7.37,465,102.53,13.91,ATZ80771.1,31.9,1.2e-09,61.2,2024608.0
k141_126375,7561,7.561,477,105.18,13.91,YP_009665083.1,26.4,3.91e-09,61.2,373996.0
k141_1330,3154,3.154,199,43.88,13.91,YP_009174760.1,36.8,1.91e-06,50.4,1586713.0
k141_56025,7547,7.547,476,104.96,13.91,AYV83564.1,26.4,4.44e-26,115.0,2487770.0
k141_139431,2188,2.188,138,30.43,13.91,QKU33721.1,57.5,8.559999999999999e-34,129.0,
k141_128259,1601,1.601,101,22.27,13.91,QKU34499.1,27.6,3.02e-53,188.0,
k141_22309,1189,1.189,75,16.54,13.91,AAL14454.1,34.5,5.16e-32,132.0,10090.0
k141_153260,1079,1.079,68,14.99,13.9,UPW42252.1,41.8,3.78e-22,100.0,2937230.0
k141_98568,13184,13.184,831,183.23,13.9,QOI90522.1,49.2,2.12e-70,236.0,455367.0
k141_27351,1158,1.158,73,16.1,13.9,QKU34311.1,34.1,1.65e-19,91.7,
k141_178998,2127,2.127,134,29.55,13.89,ARR74961.1,25.9,2.2900000000000002e-32,138.0,1988039.0
k141_142227,2301,2.301,145,31.97,13.89,AYV81800.1,29.9,5.84e-11,64.7,2487768.0
k141_39949,5112,5.112,322,71.0,13.89,UPW42252.1,48.7,3.7400000000000003e-26,114.0,2937230.0
k141_137619,11338,11.338,714,157.43,13.89,YP_001425635.1,59.8,3.5e-196,565.0,399781.0
k141_54649,2969,2.969,187,41.23,13.89,QBK88329.1,32.3,4.9300000000000004e-26,109.0,2506606.0
k141_131600,1001,1.001,63,13.89,13.88,AYV83454.1,38.3,2.7999999999999997e-68,228.0,2487770.0
k141_130041,4100,4.1,258,56.89,13.88,AUF82142.1,50.9,6.4599999999999996e-170,493.0,2060617.0
k141_34664,3796,3.796,239,52.7,13.88,AYV82736.1,33.5,8.980000000000001e-27,109.0,2487770.0
k141_64726,6196,6.196,390,85.99,13.88,QFG73724.1,35.5,3.14e-139,428.0,1737588.0
k141_16231,1080,1.08,68,14.99,13.88,YP_009430166.1,41.9,3.81e-73,234.0,1349409.0
k141_44446,1240,1.24,78,17.2,13.87,BFG87846.1,25.1,3e-11,67.8,3116512.0
k141_143463,5022,5.022,316,69.68,13.87,ARF12215.1,44.4,9.150000000000001e-35,128.0,1977640.0
k141_26164,6014,6.014,378,83.35,13.86,QBK89047.1,28.2,1.75e-08,57.8,2506609.0
k141_162025,2816,2.816,177,39.03,13.86,ARF09189.1,32.6,9.77e-13,69.7,1977631.0
k141_6207,3421,3.421,215,47.41,13.86,QBK91041.1,24.7,1.3e-15,83.2,2506592.0
k141_37590,4772,4.772,300,66.15,13.86,AYV78541.1,35.4,1.37e-06,47.4,2487765.0
k141_46540,2004,2.004,126,27.78,13.86,WBR14215.1,35.0,3.06e-32,128.0,3019033.0
k141_117131,1735,1.735,109,24.03,13.85,QFG74367.1,26.0,1.04e-07,56.6,1737588.0
k141_126536,7210,7.21,453,99.88,13.85,XKM49628.1,44.7,9.97e-118,365.0,3378370.0
k141_172905,4237,4.237,266,58.65,13.84,AII17139.1,27.4,3.41e-13,75.5,1474867.0
k141_64129,2024,2.024,127,28.0,13.84,ATZ80436.1,29.4,5.87e-10,63.2,2024608.0
k141_135438,3475,3.475,218,48.07,13.83,AYV86642.1,30.2,1.8e-08,54.3,2487774.0
k141_157943,2966,2.966,186,41.01,13.83,QBK88952.1,35.2,4.6e-09,56.2,2506609.0
k141_150854,5980,5.98,375,82.69,13.83,QDY52220.1,30.0,2.99e-23,107.0,2596887.0
k141_131595,4324,4.324,271,59.75,13.82,QFG74471.1,39.6,1.23e-80,272.0,1737588.0
k141_165640,3783,3.783,237,52.26,13.81,UYE94304.1,25.4,2.2799999999999998e-48,193.0,251749.0
k141_172811,6612,6.612,414,91.29,13.81,WIL03931.1,41.0,3.5399999999999997e-28,110.0,3032484.0
k141_39727,12547,12.547,786,173.31,13.81,AYV75284.1,29.7,1.13e-08,58.9,2487775.0
k141_173187,5637,5.637,353,77.84,13.81,AAT99858.1,33.8,1.4e-63,213.0,109981.0
k141_124042,20648,20.648,1292,284.88,13.8,AFC35023.1,29.7,8.56e-35,139.0,1120767.0
k141_59313,2332,2.332,146,32.19,13.8,AUI39789.1,55.6,3.99e-19,79.7,47929.0
k141_147925,5767,5.767,361,79.6,13.8,XDO02062.1,29.5,5.8800000000000005e-21,94.7,3240092.0
k141_146270,4156,4.156,260,57.33,13.79,QKU34581.1,35.7,5.07e-38,144.0,
k141_113361,4542,4.542,284,62.62,13.79,BFL61242.1,25.1,1.15e-63,238.0,3138182.0
k141_175778,9451,9.451,591,130.31,13.79,UAW00802.1,34.0,1.08e-11,62.8,442302.0
k141_11475,2096,2.096,131,28.89,13.78,QDY52168.1,31.3,8.16e-55,194.0,2596887.0
k141_65312,5104,5.104,319,70.34,13.78,WZH59205.1,26.2,3.51e-06,50.4,3130069.0
k141_165925,1552,1.552,97,21.39,13.78,NP_064912.1,26.6,4.19e-09,63.5,28321.0
k141_133238,3585,3.585,224,49.39,13.78,CAK7597329.1,18.4,4.91e-06,54.7,3072188.0
k141_108080,8360,8.36,522,115.1,13.77,ACD54816.1,29.1,3.21e-18,84.3,104782.0
k141_7895,7380,7.38,461,101.65,13.77,QFG73909.1,35.6,1.81e-18,87.4,1737588.0
k141_102257,1089,1.089,68,14.99,13.77,YP_009448811.1,41.5,1.49e-66,217.0,2023057.0
k141_23435,3042,3.042,190,41.89,13.77,WGU26825.1,25.4,1.0899999999999999e-23,107.0,4568.0
k141_39123,3141,3.141,196,43.22,13.76,ADX06657.1,29.7,2.3e-20,95.1,938083.0
k141_103224,2820,2.82,176,38.81,13.76,WNO13952.1,49.4,2.12e-183,540.0,3078405.0
k141_4822,1331,1.331,83,18.3,13.75,QBK89352.1,43.2,3.9699999999999996e-42,144.0,2506609.0
k141_143593,8721,8.721,544,119.95,13.75,YP_009448872.1,45.2,6.130000000000001e-44,163.0,2023057.0
k141_67467,1491,1.491,93,20.51,13.75,YP_009120784.1,33.8,1.2900000000000001e-31,125.0,1605721.0
k141_131217,4393,4.393,274,60.42,13.75,AYV75657.1,29.7,8.15e-15,77.4,2487775.0
k141_85149,2182,2.182,136,29.99,13.74,AYV75222.1,27.2,4.04e-15,82.0,2487775.0
k141_39223,5359,5.359,334,73.65,13.74,AYV78233.1,38.2,6.48e-107,332.0,2487765.0
k141_148901,2969,2.969,185,40.79,13.74,YP_009001498.1,23.0,6.48e-14,77.0,62099.0
k141_164983,6484,6.484,404,89.08,13.74,BCS83013.1,25.0,2.9e-19,93.6,2811091.0
k141_99299,3740,3.74,233,51.38,13.74,YP_003969899.1,43.5,6.249999999999999e-52,180.0,693272.0
k141_30878,4221,4.221,263,57.99,13.74,CAK7597108.1,27.5,1.82e-13,73.2,3072188.0
k141_103225,2183,2.183,136,29.99,13.74,WIL04310.1,32.5,5.26e-14,74.3,3032484.0
k141_131633,5413,5.413,337,74.31,13.73,YP_009001225.1,30.7,4.82e-19,92.4,1450746.0
k141_103822,4320,4.32,269,59.31,13.73,QIG59714.1,30.1,6.2e-19,87.8,2704074.0
k141_61705,3310,3.31,206,45.42,13.72,QBK91643.1,27.6,1.07e-09,61.6,2506593.0
k141_165726,2427,2.427,151,33.29,13.72,ADX06521.1,28.3,3.99e-23,104.0,938083.0
k141_33360,13150,13.15,818,180.37,13.72,QFG73671.1,33.5,2.1499999999999997e-40,149.0,1737588.0
k141_132516,6653,6.653,414,91.29,13.72,WZO79684.1,51.4,3.12e-168,489.0,2809302.0
k141_157792,2556,2.556,159,35.06,13.72,UPW42252.1,42.6,1.13e-09,55.1,2937230.0
k141_74211,1866,1.866,116,25.58,13.71,SOB73998.1,29.0,1.22e-17,86.3,2023205.0
k141_98059,2348,2.348,146,32.19,13.71,QKF93461.1,33.9,1.4100000000000001e-73,248.0,3070911.0
k141_16427,1867,1.867,116,25.58,13.7,QBK92036.1,26.6,2.55e-06,52.0,2506594.0
k141_97122,1691,1.691,105,23.15,13.69,WBR14988.1,59.5,4.15e-09,53.1,3019033.0
k141_154739,1111,1.111,69,15.21,13.69,YP_004062114.1,33.0,1.63e-28,113.0,880161.0
k141_35867,1578,1.578,98,21.61,13.69,QPI16279.1,41.9,3.56e-51,177.0,2763269.0
k141_22395,1707,1.707,106,23.37,13.69,ABZ80022.1,29.0,2.02e-11,71.2,2737033.0
k141_48975,3383,3.383,210,46.3,13.69,WBR14998.1,34.6,1.4099999999999999e-42,155.0,3019033.0
k141_115269,2339,2.339,145,31.97,13.67,AYV82542.1,28.6,6.12e-16,79.7,2487770.0
k141_135788,2048,2.048,127,28.0,13.67,WZO89041.1,36.1,6.1e-98,313.0,2809302.0
k141_155991,4421,4.421,274,60.42,13.67,ARF11502.1,28.4,2.38e-51,186.0,1977640.0
k141_150656,1291,1.291,80,17.64,13.66,QDY51995.1,34.8,6.190000000000001e-56,202.0,2596887.0
k141_72476,1162,1.162,72,15.88,13.66,QDY51995.1,34.7,7.97e-47,172.0,2596887.0
k141_49686,1711,1.711,106,23.37,13.66,AII17176.1,36.3,5.37e-16,78.2,1474867.0
k141_26778,2034,2.034,126,27.78,13.66,ACD54765.1,36.4,1.48e-14,80.1,104782.0
k141_36053,2195,2.195,136,29.99,13.66,UZT29310.1,30.8,8.26e-36,137.0,2809609.0
k141_72706,4520,4.52,280,61.74,13.66,YP_009001498.1,29.7,8.71e-19,96.3,62099.0
k141_45514,3231,3.231,200,44.1,13.65,QPI16131.1,44.6,4.57e-25,103.0,2763269.0
k141_17090,8514,8.514,527,116.2,13.65,ARF11077.1,31.3,2.84e-18,87.0,1977638.0
k141_72982,1712,1.712,106,23.37,13.65,XKM46455.1,31.6,5.58e-28,115.0,3378357.0
k141_125461,4215,4.215,261,57.55,13.65,QDY52168.1,40.3,1.99e-52,184.0,2596887.0
k141_158881,6161,6.161,381,84.01,13.64,QFG73671.1,26.8,5.96e-31,124.0,1737588.0
k141_65617,2360,2.36,146,32.19,13.64,QBK87125.1,31.4,1.42e-16,81.3,2506605.0
k141_102237,6159,6.159,381,84.01,13.64,QIG59925.1,43.1,5.640000000000001e-47,162.0,2704072.0
k141_147890,1262,1.262,78,17.2,13.63,QDH89777.1,32.4,2.27e-07,55.1,1955172.0
k141_115572,5419,5.419,335,73.87,13.63,QIG59707.1,28.8,3.37e-31,124.0,2704074.0
k141_57071,3283,3.283,203,44.76,13.63,AGE54396.1,24.6,1.5e-16,88.6,1278257.0
k141_249,6439,6.439,398,87.76,13.63,QDY52166.1,35.0,2.52e-106,342.0,2596887.0
k141_173022,13784,13.784,852,187.86,13.63,AGE58651.1,23.7,6.85e-16,80.5,83442.0
k141_59281,1100,1.1,68,14.99,13.63,AYV78014.1,31.7,2.62e-41,154.0,2487765.0
k141_56925,5811,5.811,359,79.16,13.62,QBK86013.1,22.3,3.61e-14,79.7,2506602.0
k141_5812,1700,1.7,105,23.15,13.62,QPI16131.1,46.8,3.55e-26,108.0,2763269.0
k141_98310,6506,6.506,402,88.64,13.62,YP_008318612.1,36.5,4.4e-60,220.0,1349409.0
k141_25480,2541,2.541,157,34.62,13.62,QBK91883.1,39.1,1.08e-50,172.0,2506594.0
k141_43776,1847,1.847,114,25.14,13.61,QKF94613.1,29.3,6.22e-25,107.0,3070911.0
k141_177578,1199,1.199,74,16.32,13.61,AYV78182.1,23.7,1.26e-07,57.8,2487765.0
k141_9767,2366,2.366,146,32.19,13.61,QDY52166.1,28.2,8.19e-66,235.0,2596887.0
k141_174120,1150,1.15,71,15.66,13.61,QBK86799.1,48.5,2.18e-60,206.0,2506604.0
k141_105211,3112,3.112,192,42.34,13.6,QKF93918.1,40.3,6.29e-115,350.0,3070911.0
k141_3315,2026,2.026,125,27.56,13.6,QOI90522.1,43.0,6.429999999999999e-54,189.0,455367.0
k141_89971,3502,3.502,216,47.63,13.6,QBK86013.1,27.5,4.35e-12,72.0,2506602.0
k141_6131,1232,1.232,76,16.76,13.6,AYV78120.1,34.9,1.49e-12,70.9,2487765.0
k141_167691,1086,1.086,67,14.77,13.6,AYV83564.1,34.9,3.4e-11,64.3,2487770.0
k141_85623,2968,2.968,183,40.35,13.6,QBK88163.1,50.2,1.25e-83,263.0,2506606.0
k141_28201,11806,11.806,728,160.52,13.6,AGE53021.1,29.3,3.28e-29,123.0,1278251.0
k141_89443,11976,11.976,738,162.73,13.59,QKU35065.1,32.3,5.36e-76,255.0,
k141_172730,4447,4.447,274,60.42,13.59,QKF94107.1,43.5,1.1200000000000001e-22,107.0,3070911.0
k141_41277,19987,19.987,1232,271.65,13.59,ARF09189.1,49.6,5.25e-133,390.0,1977631.0
k141_105952,1542,1.542,95,20.95,13.58,WLY67778.1,42.0,4.3100000000000004e-73,249.0,4932.0
k141_158727,5814,5.814,358,78.94,13.58,QFG74415.1,26.2,2.37e-17,90.5,1737588.0
k141_71951,3036,3.036,187,41.23,13.58,AYV81129.1,23.9,4.82e-09,63.2,2487768.0
k141_164070,1039,1.039,64,14.11,13.58,AYV76337.1,32.8,5.71e-06,47.0,2487775.0
k141_89260,3085,3.085,190,41.89,13.58,QKF94836.1,26.4,2.83e-17,85.9,3070911.0
k141_145839,1234,1.234,76,16.76,13.58,AYV78014.1,30.9,1.9100000000000002e-32,130.0,2487765.0
k141_38297,3003,3.003,185,40.79,13.58,BDT62002.1,36.1,6.78e-21,86.7,2984272.0
k141_82934,7720,7.72,475,104.74,13.57,QBZ81601.1,30.9,2.6e-55,199.0,2568002.0
k141_52252,1722,1.722,106,23.37,13.57,AYV86743.1,32.0,1.62e-06,51.6,2487774.0
k141_179471,2844,2.844,175,38.59,13.57,QDY52220.1,35.9,8.08e-12,64.3,2596887.0
k141_108676,3769,3.769,232,51.16,13.57,YP_004061941.1,27.8,5.59e-40,155.0,880161.0
k141_34109,1414,1.414,87,19.18,13.57,QDY52168.1,32.7,8.16e-20,89.4,2596887.0
k141_54138,3152,3.152,194,42.78,13.57,UMO80371.1,28.2,3.47e-16,82.4,2848915.0
k141_130222,1251,1.251,77,16.98,13.57,QBK86799.1,33.2,1.13e-21,96.3,2506604.0
k141_171124,1657,1.657,102,22.49,13.57,WPR17152.1,66.1,1.18e-39,147.0,3066973.0
k141_58341,1170,1.17,72,15.88,13.57,YP_009001498.1,27.9,3.92e-07,55.5,62099.0
k141_125702,2242,2.242,138,30.43,13.57,ARF08362.1,42.5,3.18e-27,105.0,1977631.0
k141_87188,6049,6.049,372,82.02,13.56,ARF11365.1,32.1,3.8100000000000004e-58,205.0,1977640.0
k141_47033,8686,8.686,534,117.75,13.56,UPW42252.1,69.5,6.64e-51,181.0,2937230.0
k141_137745,1285,1.285,79,17.42,13.56,WZO87221.1,40.5,7.760000000000001e-47,166.0,2809302.0
k141_38873,2911,2.911,179,39.47,13.56,YP_009665082.1,28.3,2.99e-07,54.3,373996.0
k141_88041,4471,4.471,275,60.64,13.56,QDY52194.1,24.9,1.2e-14,79.3,2596887.0
k141_30113,1920,1.92,118,26.02,13.55,BCS82870.1,31.0,1.63e-17,80.9,2811091.0
k141_47916,2701,2.701,166,36.6,13.55,YP_009174707.1,27.2,5.08e-36,144.0,1586713.0
k141_144492,4281,4.281,263,57.99,13.55,BBI30505.1,36.4,8.64e-06,51.6,3114988.0
k141_145309,1303,1.303,80,17.64,13.54,SPN79811.1,27.0,4.63e-10,62.8,2126980.0
k141_15075,6268,6.268,385,84.89,13.54,AYV84288.1,43.7,1.94e-86,266.0,2487770.0
k141_168384,2280,2.28,140,30.87,13.54,SPN78997.1,27.9,5.9e-08,57.4,2126980.0
k141_96946,2297,2.297,141,31.09,13.54,AYV84625.1,32.9,5.84e-14,78.2,2487770.0
k141_55972,3079,3.079,189,41.67,13.53,AGE55774.1,34.7,8.1e-18,88.2,1278272.0
k141_39759,2249,2.249,138,30.43,13.53,ATZ80629.1,51.9,2.46e-77,243.0,2024608.0
k141_151326,2902,2.902,178,39.25,13.52,YP_009174690.1,48.7,6.810000000000001e-27,112.0,1586713.0
k141_60413,3785,3.785,232,51.16,13.52,QBK86013.1,26.5,9.24e-20,96.3,2506602.0
k141_103597,6707,6.707,411,90.62,13.51,QHB21679.1,48.1,3.42e-140,414.0,3070910.0
k141_12527,2547,2.547,156,34.4,13.51,YP_002154639.1,26.4,8.19e-06,50.1,39420.0
k141_114267,3737,3.737,229,50.49,13.51,YP_004061896.1,48.0,5.32e-135,406.0,880161.0
k141_174437,5254,5.254,322,71.0,13.51,AKS26449.1,29.3,2.1700000000000002e-37,153.0,109981.0
k141_70850,1257,1.257,77,16.98,13.51,WGU26824.1,35.1,3.9599999999999995e-61,205.0,4568.0
k141_6614,4244,4.244,260,57.33,13.51,QDY52375.1,28.1,1.42e-31,132.0,2596887.0
k141_27887,3594,3.594,220,48.51,13.5,QKF94222.1,30.0,4.15e-14,79.0,3070911.0
k141_134949,2385,2.385,146,32.19,13.5,AYV76340.1,36.4,1.05e-14,72.0,2487775.0
k141_24792,5489,5.489,336,74.09,13.5,QKU34530.1,37.2,5.91e-152,458.0,
k141_29348,4545,4.545,278,61.3,13.49,QFG73957.1,39.2,1.6299999999999998e-74,244.0,1737588.0
k141_158688,6814,6.814,417,91.95,13.49,YP_009483375.1,28.5,2.07e-17,87.8,2107709.0
k141_42729,1128,1.128,69,15.21,13.49,QFG73958.1,45.5,6.32e-83,265.0,1737588.0
k141_35121,7794,7.794,477,105.18,13.49,XCA47333.1,47.6,2.9399999999999997e-170,502.0,3057169.0
k141_94816,7893,7.893,483,106.5,13.49,ARF09888.1,29.3,3.88e-17,84.3,1977633.0
k141_168870,4691,4.691,287,63.28,13.49,QKU33818.1,22.6,1.01e-09,65.1,
k141_135358,2190,2.19,134,29.55,13.49,YP_009001498.1,28.5,7.92e-19,92.4,62099.0
k141_67654,1178,1.178,72,15.88,13.48,AYV84350.1,30.4,1.26e-06,52.4,2487770.0
k141_30483,10701,10.701,654,144.2,13.48,QIH04859.1,35.7,5.410000000000001e-32,122.0,2713452.0
k141_164727,4613,4.613,282,62.18,13.48,WGU26825.1,29.2,3.2000000000000003e-35,142.0,4568.0
k141_60599,1750,1.75,107,23.59,13.48,ACD54816.1,28.7,9.64e-14,72.4,104782.0
k141_108571,1848,1.848,113,24.92,13.48,AYV80835.1,35.8,5.03e-08,52.8,2487768.0
k141_169123,2748,2.748,168,37.04,13.48,QBK91498.1,23.6,1.98e-19,95.5,2506593.0
k141_105598,3058,3.058,187,41.23,13.48,ADX06521.1,25.6,5.76e-12,68.9,938083.0
k141_172160,2063,2.063,126,27.78,13.47,QKF93750.1,28.0,1.37e-14,77.4,3070911.0
k141_135931,1293,1.293,79,17.42,13.47,YP_009173404.1,36.1,1.73e-25,103.0,455364.0
k141_82178,4585,4.585,280,61.74,13.47,BAD00047.1,31.4,2.4600000000000002e-26,110.0,3052230.0
k141_98216,2782,2.782,170,37.48,13.47,QKU33788.1,32.4,2.18e-09,62.4,
k141_132659,2160,2.16,132,29.11,13.47,QOI90522.1,50.0,2.66e-10,63.9,455367.0
k141_15672,2883,2.883,176,38.81,13.46,YP_009174129.1,28.7,4.44e-22,99.8,1586712.0
k141_2462,3652,3.652,223,49.17,13.46,BAD00047.1,27.3,1.3600000000000002e-27,120.0,3052230.0
k141_51695,8013,8.013,489,107.82,13.46,QDY52400.1,25.1,5.6e-13,73.6,2596887.0
k141_83375,3228,3.228,197,43.44,13.46,QBK86799.1,44.1,8.010000000000001e-105,332.0,2506604.0
k141_3663,3031,3.031,185,40.79,13.46,QPI16261.1,28.1,4.37e-24,101.0,2763269.0
k141_118032,1688,1.688,103,22.71,13.45,AII17132.1,30.9,1.29e-28,124.0,1474867.0
k141_149783,20398,20.398,1244,274.3,13.45,WZO85486.1,24.4,1.83e-27,122.0,2809302.0
k141_64813,1393,1.393,85,18.74,13.45,XHH73056.1,31.6,2.12e-15,78.6,3433150.0
k141_162347,5725,5.725,349,76.95,13.44,WGU26824.1,37.4,7.629999999999999e-76,246.0,4568.0
k141_95623,6019,6.019,367,80.92,13.44,AKS26367.1,34.1,3e-33,121.0,109981.0
k141_126570,1936,1.936,118,26.02,13.44,UMO79024.1,47.8,2.71e-41,153.0,2847767.0
k141_105145,3183,3.183,194,42.78,13.44,AYV77848.1,45.2,2.82e-34,124.0,2487765.0
k141_3752,5168,5.168,315,69.46,13.44,QFG74701.1,28.9,2.8400000000000004e-35,138.0,1737588.0
k141_152989,8190,8.19,499,110.03,13.43,AII17218.1,31.3,7.079999999999999e-54,203.0,1474867.0
k141_95179,8162,8.162,497,109.59,13.43,AYV80835.1,28.6,8.42e-13,70.5,2487768.0
k141_169917,4367,4.367,266,58.65,13.43,UMO79277.1,28.6,1.63e-07,57.0,2848915.0
k141_139558,5894,5.894,359,79.16,13.43,YP_009448802.1,36.1,1.02e-22,99.4,2023057.0
k141_30543,2282,2.282,139,30.65,13.43,WZO87299.1,55.5,2.04e-97,298.0,2809302.0
k141_57283,1068,1.068,65,14.33,13.42,WRW24642.1,39.8,1.17e-17,79.7,262968.0
k141_18789,1314,1.314,80,17.64,13.42,QFG75136.1,42.1,1.14e-37,138.0,1737588.0
k141_97314,2021,2.021,123,27.12,13.42,AYV78233.1,36.1,5.11e-96,305.0,2487765.0
k141_32531,1150,1.15,70,15.43,13.42,ARF09491.1,25.7,2.77e-16,84.7,1977633.0
k141_19810,4880,4.88,297,65.49,13.42,BFT93599.1,36.1,3.56e-06,52.8,3349365.0
k141_53478,7756,7.756,472,104.07,13.42,AWA44806.1,24.1,4.59e-13,72.8,4547.0
k141_20730,4386,4.386,267,58.87,13.42,WZO87694.1,27.9,1.07e-10,68.2,2809302.0
k141_154793,9446,9.446,575,126.79,13.42,QKU33818.1,29.3,2.7999999999999998e-67,229.0,
k141_148513,3055,3.055,186,41.01,13.42,AGE55806.1,24.7,2.96e-07,56.6,1278272.0
k141_75385,1857,1.857,113,24.92,13.42,AYV83854.1,39.4,6.61e-06,48.5,2487770.0
k141_32787,3039,3.039,185,40.79,13.42,AHA54614.1,29.4,4.36e-18,88.6,1421421.0
k141_18335,8303,8.303,505,111.35,13.41,AYV75783.1,30.3,2.93e-12,69.7,2487775.0
k141_143334,2220,2.22,135,29.77,13.41,YP_009001498.1,26.0,3.14e-17,85.1,62099.0
k141_60325,2006,2.006,122,26.9,13.41,YP_004061915.1,24.6,3.28e-08,58.9,880161.0
k141_167961,7417,7.417,451,99.44,13.41,WBF70777.1,35.0,5.18e-24,100.0,3017316.0
k141_172645,4309,4.309,262,57.77,13.41,QBK87565.1,40.9,5.19e-42,145.0,2506605.0
k141_92863,2336,2.336,142,31.31,13.4,QBK88577.1,29.1,5.97e-13,71.2,2506608.0
k141_27061,2830,2.83,172,37.93,13.4,QDY52168.1,44.8,7.93e-39,146.0,2596887.0
k141_19524,3224,3.224,196,43.22,13.4,QKF94735.1,24.8,7.42e-49,185.0,3070911.0
k141_74102,1925,1.925,117,25.8,13.4,ATZ80771.1,30.2,2.36e-07,54.7,2024608.0
k141_103000,3208,3.208,195,43.0,13.4,ADA61015.1,35.4,4.07e-19,85.1,137758.0
k141_16637,12471,12.471,758,167.14,13.4,WZO75100.1,24.4,1.71e-11,68.2,2809302.0
k141_59512,1054,1.054,64,14.11,13.39,AYV76607.1,29.9,7.03e-22,94.7,2487775.0
k141_14687,1812,1.812,110,24.25,13.39,QPI16131.1,40.4,1.9499999999999998e-30,120.0,2763269.0
k141_23922,3344,3.344,203,44.76,13.39,QBK86799.1,33.9,1.99e-11,63.2,2506604.0
k141_45109,3524,3.524,214,47.19,13.39,QBK87503.1,32.7,3.6600000000000003e-56,203.0,2506605.0
k141_144700,1649,1.649,100,22.05,13.37,UPW42252.1,46.5,2.78e-24,104.0,2937230.0
k141_37275,3612,3.612,219,48.29,13.37,QKU35065.1,25.7,3.77e-41,160.0,
k141_5197,9202,9.202,558,123.04,13.37,AYV77843.1,40.9,3.15e-12,63.2,2487765.0
k141_107634,2902,2.902,176,38.81,13.37,WGU26825.1,27.4,3.48e-10,63.9,4568.0
k141_67695,2260,2.26,137,30.21,13.37,AYV76607.1,34.9,9.8e-10,60.1,2487775.0
k141_104357,3151,3.151,191,42.11,13.37,XDO01843.1,30.6,1.34e-17,87.4,3240092.0
k141_162813,4206,4.206,255,56.23,13.37,ARF10763.1,30.6,3.78e-41,153.0,1977638.0
k141_63137,3761,3.761,228,50.27,13.37,ULY68478.1,42.4,5.13e-124,384.0,2922419.0
k141_115969,1618,1.618,98,21.61,13.36,QBK87243.1,31.0,1.57e-06,52.4,2506605.0
k141_29060,13479,13.479,817,180.15,13.36,ARF11626.1,35.7,1.82e-62,210.0,1977640.0
k141_70432,2211,2.211,134,29.55,13.36,QFG74328.1,31.2,2.94e-35,138.0,1737588.0
k141_21414,1023,1.023,62,13.67,13.36,AYV79493.1,30.0,1.7400000000000001e-29,120.0,2487766.0
k141_53212,5678,5.678,344,75.85,13.36,ADX06521.1,31.4,1.73e-14,78.2,938083.0
k141_131874,7528,7.528,456,100.55,13.36,AQN68312.1,26.1,1.2400000000000001e-29,123.0,1956188.0
k141_7242,8664,8.664,525,115.76,13.36,ADX06657.1,29.9,7.62e-18,86.7,938083.0
k141_27954,2576,2.576,156,34.4,13.35,QDY52192.1,31.3,4.93e-06,44.3,2596887.0
k141_40907,1090,1.09,66,14.55,13.35,AYV83542.1,32.4,1.5800000000000002e-31,129.0,2487770.0
k141_116811,1520,1.52,92,20.29,13.35,QKF94222.1,35.6,3.97e-41,157.0,3070911.0
k141_83525,1438,1.438,87,19.18,13.34,AYV81995.1,34.6,2.65e-53,194.0,2487769.0
k141_121122,11500,11.5,696,153.47,13.34,WZO77409.1,54.9,2.97e-139,405.0,2809302.0
k141_41482,4892,4.892,296,65.27,13.34,ATZ80771.1,29.3,4.49e-06,50.4,2024608.0
k141_60506,8551,8.551,517,114.0,13.33,QBK87745.1,32.4,2.67e-31,125.0,2506606.0
k141_16823,7309,7.309,442,97.46,13.33,WZH58139.1,47.6,5.17e-49,159.0,3129317.0
k141_114446,1174,1.174,71,15.66,13.33,QBK86799.1,38.8,1.6e-20,91.7,2506604.0
k141_160453,1969,1.969,119,26.24,13.33,ABY48138.1,35.6,2.69e-18,86.3,3880.0
k141_17855,2547,2.547,154,33.96,13.33,QBK93463.1,32.6,2.26e-09,58.5,2506597.0
k141_2556,3543,3.543,214,47.19,13.32,YP_009448705.1,33.6,7.000000000000001e-31,124.0,2023057.0
k141_117191,11424,11.424,690,152.14,13.32,ARF11555.1,30.2,2.77e-12,70.5,1977640.0
k141_18169,1308,1.308,79,17.42,13.32,QBK86799.1,45.2,1.2e-72,241.0,2506604.0
k141_86499,3097,3.097,187,41.23,13.31,QJX71132.1,29.2,7.9699999999999995e-25,108.0,1477405.0
